상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
로우 엣지 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62893&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=aWh3Vw%3D%3D,"이지한 디자인 & 편안한 허리밴딩
세트 혹은 따로 다양하게 활용하기 좋은 스커트
(3color)",,,25000,,0,"rgb(235, 234, 228);, rgb(163, 163, 163);, rgb(0, 0, 0);",스커트
플로잉 H라인 데님 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61777&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bml6W1Q%3D,"하이웨스트로 다양한 상의 아이템과 즐기기 좋은
데님 롱스커트 소개해드려요:)
(S~L)",,,31000,,7,"rgb(30, 45, 77);",스커트
노브 코튼 롱 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62897&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=Z2d3WA%3D%3D,"여유있는 길이감이 너무 예쁜 코튼 스커트
자련스레 넓게 떨어지는 A라인 핏으로 슬림핏 완성!
(3color)",,,32500,,3,"rgb(212, 203, 190);, rgb(0, 0, 0);, rgb(247, 247, 247);",스커트
[MADE] 앤드이지 롱 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62838&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bm5%2BW11E,"클린한 세미 A라인핏으로 하체 완벽 커버되는 스커트
허리 올밴딩에 조절 가능한 스트링 내장으로 편안한 착용!
(3color)",,,37000,,13,"rgb(245, 206, 227);, rgb(193, 197, 199);, rgb(0, 0, 0);",스커트
프린지 레이스 쉬폰 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62773&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bmp3UF4%3D,"로맨틱한 무드가 가득-♡
은은하게 포인트 주기 좋은 쉬폰 스커트
(2color)",,,25000,,0,"rgb(255, 253, 247);, rgb(0, 0, 0);",스커트
샤 레이스 쉬폰 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62802&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=am53UF8%3D,"봄! 하면 떠오르는 쉬폰 스커트♡
레이스+쉬폰 소재로 풍성한 볼륨이 우아해보여요!
(2color)",,,23000,,10,"rgb(245, 237, 228);, rgb(0, 0, 0);",스커트
릴렉스 훌 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61645&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=aGh3UFg%3D,"입체적인 절개 패턴으로 과하지 않게
퍼지는 A라인이 분위기 있어지는 훌 스커트에요!
(2color/F,L)",,,36000,,22,"rgb(237, 231, 218);, rgb(0, 0, 0);",스커트
로이첼 버튼 데님 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60178&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bm99W11B,"하체 군살 완벽하게 커버되는 A라인,
걸음마다 센스있는 프론트 슬릿과 버튼!",,,44000,,27,"rgb(43, 42, 66);",스커트
뷰 핀턱 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61740&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bmp1W11C,"자연스레 플레어지는 여성스러운 훌라인♥
바스락거리는 코튼 혼방으로 볼륨감있는 실루엣!
(4color)",,,49500,,4,"rgb(232, 203, 206);, rgb(255, 255, 255);, rgb(225, 214, 193);, rgb(0, 0, 0);",스커트
[MADE] 비기닝 A라인 데님 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61705&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bW53UFs%3D,"몸매부각 없이 단정한 A라인 실루엣으로
군살은 가리고 트랜디함은 UP~!
(S~XL)",,39800,19900,50,18,"rgb(83, 107, 140);",스커트
[MADE] 다즐링 트위드 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62305&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bWx3UFQ%3D,"일상을 드라마로 만들어 드릴,
정말 고급지고 흔하지 않은 트위드 스커트
(2color/M,L)",,43000,25800,40,14,"rgb(131, 140, 121);, rgb(196, 157, 126);",스커트
델라 플레어 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61739&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=a2t3UFU%3D,"후리후리~하게 떨어지는 플레어 라인으로
자연스럽게 체형커버되는 만능 스커트
(3color)",,,25000,,23,"rgb(208, 209, 203);, rgb(180, 174, 160);, rgb(0, 0, 0);",스커트
러브코튼 플리츠 롱 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61655&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=aWx3U1w%3D,"허리밴딩과 롱한 길이감으로 비율 좋아 보여요 :)
플리츠 주름으로 페미닌함 UP~!
(5color)",,25000,17500,30,6,"rgb(0, 0, 0);, rgb(247, 247, 247);, rgb(235, 138, 180);, rgb(98, 134, 181);, rgb(227, 224, 193);",스커트
골프 고리 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58280&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bWp3U10%3D,"와이드 허리로 안정감 있는 스커트
다양한 상의와 깔끔하게 매치되어요!
(S,M / 3color)",,54000,37800,30,4,"rgb(255, 255, 255);, rgb(187, 199, 189);, rgb(0, 0, 0);",스커트
[MADE] 모찌 모달 H라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60331&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bm18W15G,"모달 혼방으로 보들보들 모찌같은 쫀~득함
여기저기 데일리로 활용도 최고인 H라인 핏!
(3color)",,24500,12200,50,10,"rgb(151, 164, 172);, rgb(37, 40, 59);, rgb(0, 0, 0);, rgb(255, 255, 255);",스커트
퍼터 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60159&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=a293U18%3D,"봄가을 입기좋은 두께감에 전체 밴딩
변형된 주름 간격이 흔치않게 예뻐요
(F,L /3color)",,61000,32000,48,1,"rgb(0, 0, 0);, rgb(245, 245, 245);, rgb(42, 90, 181);",스커트
알리오 훌 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60157&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bm17W15A,"텐션감 좋은 분또 소재로 핏이 넘 예뻐!
허리 전체 밴드라 착용감도 진짜 편해요
(F,L / 3color)",,61000,19800,68,1,"rgb(255, 255, 255);, rgb(113, 197, 163);, rgb(14, 30, 60);",스커트
미케 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62207&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=Zmh3U1k%3D,"세련된 무드를 주는 플리츠 소재,
허리 밴딩으로 편안한 착용감을 선사드려요!
(4color / F, 1(XL))",,19800,13800,30,5,"rgb(235, 202, 202);, rgb(167, 199, 172);, rgb(79, 81, 89);, rgb(0, 0, 0);",스커트
모던 바이어스 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62041&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=aW13U1o%3D,"고급스러운 컬러감과 은은한 결감의 소재 !
전체 허리밴딩으로 편안한 착용감이에요 :)
(3color)",,55000,38500,30,2,"rgb(0, 0, 0);, rgb(227, 224, 216);, rgb(66, 57, 50);",스커트
시어서커 캉캉 체크 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61956&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=Zmt3U1s%3D,"네츄럴한 느낌을 주는 시어서커 소재!
프릴 포인트가 더해져 여성스러움 한가득♥
(2color)",,23500,9900,58,5,"rgb(153, 192, 224);, rgb(0, 0, 0);",스커트
무드 린넨 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61960&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=aGZ3U1Q%3D,"80% 이상 린넨 혼방 소재로 쾌적한 착용감
안감까지 제원단으로 비침없이 고급지게♥
(3color)",,36000,26200,27,12,"rgb(255, 255, 255);, rgb(140, 126, 111);, rgb(0, 0, 0);",스커트
컷아웃 세미 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61924&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bml8W15N,"컷아웃 5부 맨투맨 티와 함께 입어요♡
이지한 디자인&편안한 허리밴딩!!
(3color)",,25000,17500,30,4,"rgb(240, 235, 225);, rgb(158, 158, 158);, rgb(0, 0, 0);",스커트
[MADE] 윈디 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61893&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bm16W19E,"플레어 A라인에 롱한 기장감으로
실루엣이 매력적인 스커트 보여드려요♡
(2color/M,L)",,37000,18500,50,15,"rgb(255, 255, 255);, rgb(0, 0, 0);",스커트
스모크셔링 밴딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61865&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bmt7W19F,"잔잔한 스모크셔링이 매력적이야~♡
캐주얼한 코디와도 찰떡 궁합!
(3color)",,36000,25200,30,1,"rgb(18, 38, 56);, rgb(242, 240, 225);, rgb(189, 168, 115);",스커트
소프트 탄탄 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61814&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bmp4W19G,"우아하게 떨어지는 A라인 실루엣!
F / L 두가지 사이즈 구성으로 만나보세요 :)
(3color / F,L)",,,36000,,2,"rgb(0, 0, 0);, rgb(173, 195, 224);, rgb(245, 241, 230);",스커트
카운티 카고 밴딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60833&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=Z2Z3Ul8%3D,"트렌디한 카고 디자인으로 캐주얼하게!
구김 걱정 없는 가벼운 바스락 소재로 산뜻해요
(3color)",,31000,21700,30,27,"rgb(46, 56, 255);, rgb(80, 80, 89);, rgb(0, 0, 0);",스커트
프랭 절개 데님 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60310&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bG53Ulg%3D,"은은한 슬라브 텍스처가 매력적인!
절개라인으로 풍성한 A라인핏,군살 커버에 굿!",,,59000,,9,"rgb(33, 58, 112);",스커트
린넨 머메이드 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=56569&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bmV%2BVA%3D%3D,"부드러운 원단으로 내추럴한 핏!
롱한 길이로 트렌디한 멋스러움
(F,L / 3color)",,38000,19000,50,4,"rgb(221, 214, 204);, rgb(163, 177, 162);, rgb(0, 0, 0);",스커트
[MADE] 브리즈 핀턱 풀 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61586&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=Zml3Ulo%3D,"가을에 입기 딱좋은 소재감으로 추천!
체형커버까지 완벽한 부해보임 없는 풀스커트
(3color / M,L)",,,34500,,234,"rgb(181, 160, 136);, rgb(163, 184, 199);, rgb(0, 0, 0);",스커트
머메이드 새틴 밴딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60990&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=ZmZ3Uls%3D,"은은한 광택감이 걸음마다 우아한 새틴 스커트,
여성스러운 라인감으로 페미닌한 무드*블랙, 브라운 L사이즈 단독진행*
(F, L /4color)",,39800,27800,30,6,"rgb(242, 237, 225);, rgb(227, 216, 195);, rgb(87, 70, 58);, rgb(0, 0, 0);",스커트
루트 주름 니트 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59086&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bmp%2FW19M,어디에나 활용도 좋은 데일리 아이템! 자연스레 훌지는 라인으로 슬림해 보여요 (3color),,,31000,,16,"rgb(168, 144, 118);, rgb(213, 203, 193);, rgb(0, 0, 0);",스커트
신드 울 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57272&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=Zm53UlU%3D,"자연스런 A라인, 우아한 실루엣!
울 캐시 혼방으로 소프트한 촉감
(2color)",,63000,18900,70,1,"rgb(179, 131, 108);, rgb(202, 192, 180);",스커트
프로딘 H라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57125&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bm5%2FW1w%3D,"생지청 데님, 가을시즌 입기 딱!
쫀~득한 텐션으로 편한 착용감
(55~77)",,,28500,,191,"rgb(26, 32, 42);",스커트
루앙 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55553&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bm99W10%3D,"매끄럽게 떨어지는 A라인
풀리츠 폭이 풍성해서 핏이 예뻐요
(5color)",,,28500,,71,"rgb(138, 126, 114);, rgb(213, 204, 197);, rgb(0, 0, 0);, rgb(95, 150, 129);, rgb(112, 112, 112);",스커트
H라인 트임 반밴딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55041&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=a2d3Uw%3D%3D,시즌마다 베스트상품!! 데일리 캐주얼룩 신축성있어 착용감도 너무 편해요 (55~77),,,27000,,326,"rgb(50, 70, 107);",스커트
리나 버클 울 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62673&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=Z2Z3Ug%3D%3D,"유행타지 않는 디자인으로 여성스럽고 차분해~
심플한 멋이 느껴지고 버클 포인트로 클래식한 무드
(2color)",,,45800,,2,"rgb(27, 36, 74);, rgb(82, 82, 82);",스커트
밍크퍼 H라인 롱 니트 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62676&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bWZ3VQ%3D%3D,"안쪽 전체를 밍크로 꽉꽉 채워 겨울에도 입기 좋아요!
달라붙지 않는 H라인에 허리 밴딩으로 편안한 착용감
(3color)",,,25000,,2,"rgb(242, 238, 230);, rgb(0, 0, 0);, rgb(99, 99, 99);",스커트
퀼팅 조끼 스커트 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62592&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=aWZ3VA%3D%3D,"연말룩 고민하셨던 분들 간단하게 멋내기 좋은 투피스
패딩 소재로 따뜻하고 가볍게 착용!
(2color / 조끼F 스커트 S, M)",,108500,75900,30,0,"rgb(217, 213, 204);, rgb(0, 0, 0);",스커트
[MADE] 클래시 A라인 레더 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62307&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=Zm13Vw%3D%3D,"클래식한 레더 소재에 오묘하게 더해진 크랙패턴,
페미닌에서~캐쥬얼까지, 상의만 바꿔 돌려 입기 좋아요
(M,L / 2color)",,43000,25800,40,12,"rgb(110, 104, 89);, rgb(0, 0, 0);",스커트
리라 샤스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61596&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bml3Vg%3D%3D,"시즌 구애 없이, 상의 스타일 구애 없이!
부하지않은 볼륨감에 여러 무드로 연출가능한 샤스커트
(2color)",,,22800,,46,"rgb(235, 228, 213);, rgb(0, 0, 0);",스커트
골프 트윈 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59408&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bmt6W1Q%3D,"도톰하게 밀도감 높은 소재에 기모 안감 트윈 플리츠로 스윙할때 정말 예뻐요 (F,L / 3color)",,,58000,,1,"rgb(0, 0, 0);, rgb(148, 125, 104);, rgb(255, 255, 255);",스커트
누아르 패딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59198&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bm96W1U%3D,"한겨울 한파에도 시린 다리를 포근하게~
아방한 라인감으로 사랑스러워요!
(3color)",,,24800,,25,"rgb(0, 0, 0);, rgb(255, 254, 247);, rgb(77, 84, 45);",스커트
패딩 A라인 밴딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57568&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bml5W11E,"1온스 패딩으로 더욱 든든하게~
고객님들이 먼저 찾으시는 반가운 재진행!
(3color)",,,38000,,67,"rgb(146, 128, 104);, rgb(133, 133, 133);, rgb(0, 0, 0);",스커트
[MADE] 치즈 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62226&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=aWd3UF0%3D,"우아함 가득 깔끔 A라인 핏에 군살 커버!
앞/뒤 구분 없이, 원하는 스타일로 연출:)
(3color / M,L)",,,,,769,"rgb(242, 241, 233);, rgb(105, 92, 88);, rgb(0, 0, 0);",스커트
[MADE] 치즈 H라인 스커트 JS05084,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62225&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bmx5W11G,"매시즌 최다판매+최다리뷰 갱신하는
조아맘의 치즈라인!
(3color / M, L)",,,,,577,"rgb(250, 244, 232);, rgb(71, 54, 37);, rgb(0, 0, 0);",스커트
로아 핀턱 주름 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61750&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bm55W11H,"클래식한 매력이 돋보이는 플리츠 주름의
여성스럽게 떨어지는 스커트
(2color)",,,,,5,"rgb(0, 0, 0);, rgb(235, 232, 223);",스커트
카고 데님 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61078&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=bGx3UFg%3D,"카고스타일과 데님이 만났어요 요즘 딱 입고싶은 스타일
사이즈대로 예쁘게 입으세요
(55~77)",,,,,1,"rgb(43, 48, 69);",스커트
골프 썸머 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58857&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066002&search=&GfDT=a2x3UFk%3D,"인기 많았던 골프스커트 여름버전! 이너팬츠 내장으로 부담없이~ (F,L / 3color)",,,,,3,"rgb(214, 202, 152);, rgb(0, 0, 0);, rgb(255, 255, 255);",스커트
