상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
아델 V넥 조끼 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62969&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm5%2BW11E,"A라인핏으로 떨어지는 걸리쉬한 느낌
시원하게 파인 V넥으로 얄쌍한 상체 실루엣!
(2color)",,,69800,,0,"rgb(219, 209, 173);, rgb(0, 0, 0);",OPS/SKIRT
로우 엣지 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62893&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmp8W11F,"이지한 디자인 & 편안한 허리밴딩
세트 혹은 따로 다양하게 활용하기 좋은 스커트
(3color)",,,25000,,0,"rgb(235, 234, 228);, rgb(163, 163, 163);, rgb(0, 0, 0);",OPS/SKIRT
레이어드 나시 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60093&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm95W11H,"휘뚜루마뚜루 어떤 상의에도 레이어드하세요~
무조건 깔별 소장 강추드려요
(3color)",,,31000,,28,"rgb(0, 0, 0);, rgb(247, 247, 247);, rgb(216, 207, 193);",OPS/SKIRT
모나 맨투맨 배색 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62414&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmp%2FW11A,"맨투맨+스커트 조합으로
하나만 입어도 특별한 코디완성
(2color)",,,42000,,3,"rgb(209, 206, 194);, rgb(81, 87, 94);",OPS/SKIRT
샴페인 어텀 A라인 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61121&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bml8W11B,"고급스런 버튼 포인트로 군살은 쏙~
슬림해 보이는 A라인핏~ 베스트셀러템!
(3color)",,,66500,,26,"rgb(204, 191, 175);, rgb(23, 25, 28);, rgb(0, 0, 0);",OPS/SKIRT
레이어드 반팔 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60117&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm14W11C,"인스타로 반응폭발! 드디어 업뎃완료!
단품 착용시 한층 부담감을 덜어준
활용도 너무 좋은 레이어드 원피스
(3color)",,,32500,,11,"rgb(255, 255, 255);, rgb(220, 210, 192);, rgb(0, 0, 0);",OPS/SKIRT
블랑 슬리브리스 플리츠 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62938&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=Zmx3UFs%3D,"클래식하면서 고급스러운 하객격식모임룩에 좋은~
탄탄한 폴리와 스판 혼방으로 깔끔핏!
(2color)",,,72500,,0,"rgb(194, 174, 147);, rgb(20, 31, 66);",OPS/SKIRT
[MADE] 앤드이지 롱 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62838&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=Z2h3UFU%3D,"클린한 세미 A라인핏으로 하체 완벽 커버되는 스커트
허리 올밴딩에 조절 가능한 스트링 내장으로 편안한 착용!
(3color)",,,37000,,13,"rgb(245, 206, 227);, rgb(193, 197, 199);, rgb(0, 0, 0);",OPS/SKIRT
플로잉 H라인 데님 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61777&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aWl3U1w%3D,"하이웨스트로 다양한 상의 아이템과 즐기기 좋은
데님 롱스커트 소개해드려요:)
(S~L)",,,31000,,7,"rgb(30, 45, 77);",OPS/SKIRT
노브 코튼 롱 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62897&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bWt3U10%3D,"여유있는 길이감이 너무 예쁜 코튼 스커트
자련스레 넓게 떨어지는 A라인 핏으로 슬림핏 완성!
(3color)",,,32500,,3,"rgb(212, 203, 190);, rgb(0, 0, 0);, rgb(247, 247, 247);",OPS/SKIRT
프린지 레이스 쉬폰 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62773&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bG93U14%3D,"로맨틱한 무드가 가득-♡
은은하게 포인트 주기 좋은 쉬폰 스커트
(2color)",,,25000,,0,"rgb(255, 253, 247);, rgb(0, 0, 0);",OPS/SKIRT
V넥 스트라이프 니트 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61796&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=Z213U18%3D,"여리여리~고급스러움이 듬뿍 담긴 원피스
체형에 맞게 허리 스트링 조절 가능해요-!
(2color)",,,46000,,9,"rgb(244, 241, 234);, rgb(0, 0, 0);",OPS/SKIRT
샤 레이스 쉬폰 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62802&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=a213U1g%3D,"봄! 하면 떠오르는 쉬폰 스커트♡
레이스+쉬폰 소재로 풍성한 볼륨이 우아해보여요!
(2color)",,,23000,,10,"rgb(245, 237, 228);, rgb(0, 0, 0);",OPS/SKIRT
릴렉스 훌 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61645&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=a2l3U1k%3D,"입체적인 절개 패턴으로 과하지 않게
퍼지는 A라인이 분위기 있어지는 훌 스커트에요!
(2color/F,L)",,,36000,,22,"rgb(237, 231, 218);, rgb(0, 0, 0);",OPS/SKIRT
실크 콤비 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60142&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aWV%2FVw%3D%3D,"이런 고급스러운 원피스 너무 오랜만이예요
통통분들 들어오세요 모임룩 하객룩 완전 강추
*3/27(목) 입고예정*",,,68500,,11,"rgb(0, 0, 0);",OPS/SKIRT
로이첼 버튼 데님 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60178&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm5%2BW15D,"하체 군살 완벽하게 커버되는 A라인,
걸음마다 센스있는 프론트 슬릿과 버튼!",,,44000,,27,"rgb(43, 42, 66);",OPS/SKIRT
뷰 핀턱 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61740&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmx6W15M,"자연스레 플레어지는 여성스러운 훌라인♥
바스락거리는 코튼 혼방으로 볼륨감있는 실루엣!
(4color)",,,49500,,4,"rgb(232, 203, 206);, rgb(255, 255, 255);, rgb(225, 214, 193);, rgb(0, 0, 0);",OPS/SKIRT
[MADE] 비기닝 A라인 데님 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61705&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aWp3U1U%3D,"몸매부각 없이 단정한 A라인 실루엣으로
군살은 가리고 트랜디함은 UP~!
(S~XL)",,39800,19900,50,18,"rgb(83, 107, 140);",OPS/SKIRT
봉주르 트위드 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61684&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aGd3Ulw%3D,"편안한 피팅감은 물론, 한 번에 코디룩을
완성해주는 페미닌한 무드의 원피스!",,,79500,,0,"rgb(247, 247, 247);",OPS/SKIRT
[MADE] 다즐링 트위드 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62305&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aW93Ul0%3D,"일상을 드라마로 만들어 드릴,
정말 고급지고 흔하지 않은 트위드 스커트
(2color/M,L)",,43000,25800,40,14,"rgb(131, 140, 121);, rgb(196, 157, 126);",OPS/SKIRT
골프 고리 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58280&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmx1W19G,"와이드 허리로 안정감 있는 스커트
다양한 상의와 깔끔하게 매치되어요!
(S,M / 3color)",,54000,37800,30,4,"rgb(255, 255, 255);, rgb(187, 199, 189);, rgb(0, 0, 0);",OPS/SKIRT
델라 플레어 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61739&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmt5W19H,"후리후리~하게 떨어지는 플레어 라인으로
자연스럽게 체형커버되는 만능 스커트
(3color)",,,25000,,23,"rgb(208, 209, 203);, rgb(180, 174, 160);, rgb(0, 0, 0);",OPS/SKIRT
러브코튼 플리츠 롱 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61655&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm15W19A,"허리밴딩과 롱한 길이감으로 비율 좋아 보여요 :)
플리츠 주름으로 페미닌함 UP~!
(5color)",,25000,17500,30,6,"rgb(0, 0, 0);, rgb(247, 247, 247);, rgb(235, 138, 180);, rgb(98, 134, 181);, rgb(227, 224, 193);",OPS/SKIRT
[MADE] 모찌 모달 H라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60331&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aGx3Ulk%3D,"모달 혼방으로 보들보들 모찌같은 쫀~득함
여기저기 데일리로 활용도 최고인 H라인 핏!
(3color)",,24500,12200,50,10,"rgb(151, 164, 172);, rgb(37, 40, 59);, rgb(0, 0, 0);, rgb(255, 255, 255);",OPS/SKIRT
퍼터 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60159&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bml1W19C,"봄가을 입기좋은 두께감에 전체 밴딩
변형된 주름 간격이 흔치않게 예뻐요
(F,L /3color)",,61000,32000,48,1,"rgb(0, 0, 0);, rgb(245, 245, 245);, rgb(42, 90, 181);",OPS/SKIRT
리올 데님 끈 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=56179&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bWd3Uls%3D,데님원피스만으로 소녀스러운 감성! 여유있는 암홀로 이너구애없어요 (2color),,,31000,,79,"rgb(138, 160, 174);, rgb(48, 74, 101);",OPS/SKIRT
알리오 훌 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60157&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm1%2FW19M,"텐션감 좋은 분또 소재로 핏이 넘 예뻐!
허리 전체 밴드라 착용감도 진짜 편해요
(F,L / 3color)",,61000,19800,68,1,"rgb(255, 255, 255);, rgb(113, 197, 163);, rgb(14, 30, 60);",OPS/SKIRT
도브 데님 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=54985&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bWp3UlU%3D,"인기많던 원피스, 영한 스타일로! 워싱데님으로 빳빳함없이 편하게 (2color)",,,47000,,49,"rgb(44, 63, 93);, rgb(137, 173, 199);",OPS/SKIRT
미케 플리츠 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62207&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=a2l3UQ%3D%3D,"세련된 무드를 주는 플리츠 소재,
허리 밴딩으로 편안한 착용감을 선사드려요!
(4color / F, 1(XL))",,19800,13800,30,5,"rgb(235, 202, 202);, rgb(167, 199, 172);, rgb(79, 81, 89);, rgb(0, 0, 0);",OPS/SKIRT
무드 캡소매 셔링 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62140&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bml3UA%3D%3D,"내추럴한 분위기를 주는 링클진 소재 -
데일리하게 착용하기 좋아 MD 추천 꾹 !
(3color)",,44000,30800,30,1,"rgb(143, 139, 126);, rgb(137, 181, 196);, rgb(46, 50, 69);",OPS/SKIRT
로로 니트 롱 원피스 (슬립set),https://www.joamom.co.kr/shop/shopdetail.html?branduid=62120&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bml1W14%3D,"고급스러운 무드의 슬라브 니트 원피스
이너 슬립 세트로 구성되어있어요:)
(2color)",,89000,62300,30,0,"rgb(230, 219, 186);, rgb(18, 33, 94);",OPS/SKIRT
[MADE] 투웨이 시어서커 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62070&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aG13Ug%3D%3D,"구김 걱정 없는 시원한 터치감의 시어서커 :)
브이넥,라운드넥 앞뒤 착용 가능♡소장가치 만점!
(2color / M, L)",,,45000,,34,"rgb(107, 101, 80);, rgb(25, 27, 36);",OPS/SKIRT
봉봉 셔링 레이어드 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62051&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm59W1g%3D,"페미닌한 무드가 가득 느껴지는 셔링 !
원마일 룩으로 데일리하게 활용하기 좋아요
(3color)",,43500,30500,30,5,"rgb(0, 0, 0);, rgb(237, 121, 181);, rgb(252, 251, 245);",OPS/SKIRT
모던 바이어스 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62041&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmp0W1k%3D,"고급스러운 컬러감과 은은한 결감의 소재 !
전체 허리밴딩으로 편안한 착용감이에요 :)
(3color)",,55000,38500,30,2,"rgb(0, 0, 0);, rgb(227, 224, 216);, rgb(66, 57, 50);",OPS/SKIRT
팜트리 퍼프 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62026&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmp7W1o%3D,"페미닌한 무드를 연출해주는 셔링 디테일 -
나염 프린팅으로 포인트를 더했어요 !
(2color)",,29500,14900,49,7,"rgb(37, 51, 71);, rgb(248, 250, 247);",OPS/SKIRT
시어서커 캉캉 체크 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61956&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bGh3Vg%3D%3D,"네츄럴한 느낌을 주는 시어서커 소재!
프릴 포인트가 더해져 여성스러움 한가득♥
(2color)",,23500,9900,58,5,"rgb(153, 192, 224);, rgb(0, 0, 0);",OPS/SKIRT
산토리니 플로럴 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61957&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmx%2FW1Q%3D,"매끄럽게 촤르르 떨어지는 폴리 소재 :)
여성스러운 분위기가 가득한 원피스에요 ♥
(2color)",,36500,19900,45,2,"rgb(32, 87, 168);, rgb(0, 0, 0);",OPS/SKIRT
무드 린넨 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61960&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmx9W1U%3D,"80% 이상 린넨 혼방 소재로 쾌적한 착용감
안감까지 제원단으로 비침없이 고급지게♥
(3color)",,36000,26200,27,12,"rgb(255, 255, 255);, rgb(140, 126, 111);, rgb(0, 0, 0);",OPS/SKIRT
컷아웃 세미 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61924&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bWp3UFw%3D,"컷아웃 5부 맨투맨 티와 함께 입어요♡
이지한 디자인&편안한 허리밴딩!!
(3color)",,25000,17500,30,4,"rgb(240, 235, 225);, rgb(158, 158, 158);, rgb(0, 0, 0);",OPS/SKIRT
세라카라 니트배색 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61931&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bml9W11F,"여성스러운 무드가 가득한 세라 카라 ♥
체형 커버까지 완벽해서 매일 입고 싶어져요(2color)",,34500,21700,37,6,"rgb(226, 221, 217);, rgb(0, 0, 0);",OPS/SKIRT
아멜리아 스모크셔링 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61877&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bGl3UF4%3D,"특별한 날 더욱 특별하게,
유행 없는 클래식한 디자인의 원피스
(2color)",,74500,52100,30,1,"rgb(174, 160, 151);, rgb(34, 38, 49);",OPS/SKIRT
[MADE] 윈디 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61893&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmp1W11H,"플레어 A라인에 롱한 기장감으로
실루엣이 매력적인 스커트 보여드려요♡
(2color/M,L)",,37000,18500,50,15,"rgb(255, 255, 255);, rgb(0, 0, 0);",OPS/SKIRT
스모크셔링 밴딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61865&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aWh3UFg%3D,"잔잔한 스모크셔링이 매력적이야~♡
캐주얼한 코디와도 찰떡 궁합!
(3color)",,36000,25200,30,1,"rgb(18, 38, 56);, rgb(242, 240, 225);, rgb(189, 168, 115);",OPS/SKIRT
소프트 탄탄 A라인 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61814&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bmx5W11B,"우아하게 떨어지는 A라인 실루엣!
F / L 두가지 사이즈 구성으로 만나보세요 :)
(3color / F,L)",,,36000,,2,"rgb(0, 0, 0);, rgb(173, 195, 224);, rgb(245, 241, 230);",OPS/SKIRT
[MADE] 마드모아젤 트위드 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61782&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bml0W11C,"멋쁨 가득한 보금언니의 원픽♡
조아맘이 준비한 하이엔드 라인 원피스
(2color)",,85000,42500,50,5,"rgb(212, 204, 188);, rgb(145, 184, 182);",OPS/SKIRT
보니테 카라 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60831&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aWt3UFs%3D,"차분하고 단아한 무드를 주는 원피스 !
가볍고 청량한 착용감을 주는 소재에요
(3color)",,,42000,,30,"rgb(222, 216, 206);, rgb(19, 54, 32);, rgb(0, 0, 0);",OPS/SKIRT
카운티 카고 밴딩 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60833&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aGp3UFQ%3D,"트렌디한 카고 디자인으로 캐주얼하게!
구김 걱정 없는 가벼운 바스락 소재로 산뜻해요
(3color)",,31000,21700,30,27,"rgb(46, 56, 255);, rgb(80, 80, 89);, rgb(0, 0, 0);",OPS/SKIRT
라엘리 바스락 밴딩 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60569&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aWp3UFU%3D,"살랑살랑~기분내기 딱! 좋은 사랑스러운 원피스!
허리 밴딩으로 라인감도 예쁘게 잡아 줘요
(4color)",,46000,32200,30,8,"rgb(240, 156, 185);, rgb(130, 118, 100);, rgb(159, 176, 209);, rgb(0, 0, 0);",OPS/SKIRT
이노 텐셀 린넨 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60553&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bGl3U1w%3D,"찰찰하게 흐르는 듯한 텐셀+린넨 소재로
하나만으로도 우아하게 핏감 너무 예뻐요!
(3color)",,,61000,,8,"rgb(69, 55, 50);, rgb(50, 84, 73);, rgb(0, 0, 0);",OPS/SKIRT
블루밍 플라워 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60459&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bml9W15F,세련된 플라워 패턴+사각하게 시원한 60수 코튼! 하나만으로도 우아하게 분위기 있는,,,69800,,6,"rgb(33, 46, 64);",OPS/SKIRT
프랭 절개 데님 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60310&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm16W15G,"은은한 슬라브 텍스처가 매력적인!
절개라인으로 풍성한 A라인핏,군살 커버에 굿!",,,59000,,9,"rgb(33, 58, 112);",OPS/SKIRT
샤로니 플리츠 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60262&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bm91W15H,"휘뚜루마뚜루~ 이지하게 세련된 무드!
차르르하게 떨어지는 실루엣이 슬림해 보여요
(4color)",,15800,11000,30,69,"rgb(194, 182, 170);, rgb(208, 158, 149);, rgb(97, 86, 84);, rgb(0, 0, 0);",OPS/SKIRT
벨라 시어서커 체크 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58686&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=Z2p3U1g%3D,"여성스러운 분위기가 한가득 ♥
쾌적하게 착용하기 좋은 시어서커 소재
(2color)",,,53500,,38,"rgb(125, 138, 150);, rgb(39, 40, 43);",OPS/SKIRT
린넨 머메이드 스커트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=56569&xcode=066&mcode=002&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=bWt3U1k%3D,"부드러운 원단으로 내추럴한 핏!
롱한 길이로 트렌디한 멋스러움
(F,L / 3color)",,38000,19000,50,4,"rgb(221, 214, 204);, rgb(163, 177, 162);, rgb(0, 0, 0);",OPS/SKIRT
데븐 데님 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=54147&xcode=066&mcode=001&scode=&type=X&sort=manual&cur_code=066&search=&GfDT=aG53U1o%3D,"후뚜루마뚜루 편안한 원피스
데일리로 예쁘게 즐겨주세요
(2color)",,,47500,,98,"rgb(173, 189, 214);, rgb(43, 54, 74);",OPS/SKIRT
