상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
메쉬 큐빅 플랫,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62159&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bmp6W1Q%3D,"우아한 분위기를 연출해주는 플랫 슈즈
큐빅을 더해 은은한 포인트를 톡 !
(2color / 36(235)~40(255))",,,39800,,4,"rgb(240, 238, 230);, rgb(0, 0, 0);",BAG&SHOES
컬러풀 경량 쪼리,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62122&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bGp3WA%3D%3D,"150g 으로 가벼운 무게감 !
올 여름에 신기 좋은 포인트 컬러까지 완벽
(5color / S~L)",,,24800,,1,"rgb(255, 255, 255);, rgb(242, 213, 230);, rgb(199, 64, 111);, rgb(227, 240, 153);, rgb(0, 0, 0);",BAG&SHOES
아로하 슬림 슬리퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62108&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=aGV8UQ%3D%3D,"세련된 무드를 선사해주는 디자인 -
방수 효과가 있어 장마철에도 신기 좋아요
(4color / 230~245)",,,27000,,1,"rgb(45, 86, 107);, rgb(55, 110, 92);, rgb(79, 44, 44);, rgb(0, 0, 0);",BAG&SHOES
스퀘어 버클 스트랩 샌들힐,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61939&xcode=068&mcode=005&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=aWd3UF0%3D,"지금부터 한여름까지 쭉- 착용하기 좋은
세련된 무드의 샌들힐 소개해드려요 :)
(3color)",,,49500,,0,"rgb(0, 0, 0);, rgb(230, 213, 188);, rgb(255, 255, 255);",BAG&SHOES
이퍼스 EVA 조리,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60610&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bml7W11G,"S~XXL까지! 온가족 데일리 조리로 강추!
폭신폭신 말랑한 초경량 EVA 소재
(3color)",,,14800,,14,"rgb(255, 255, 255);, rgb(0, 0, 0);, rgb(255, 140, 46);",BAG&SHOES
블리드 스퀘어 뮬 슬리퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60482&xcode=068&mcode=005&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=aWt3UF8%3D,"발등라인을 세련되게 감싸 줄 뮬 슬리퍼!
은은한 광택감에 크랙 텍스처가 고급스러워요
(4color)",,,45800,,0,"rgb(0, 0, 0);, rgb(151, 82, 49);, rgb(99, 111, 91);, rgb(191, 182, 164);",BAG&SHOES
발렌 스터드 뮬 슬리퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58752&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bGh3UFg%3D,"<어디에나 세련된 스터드 포인트!
안정감있는 미들힐에 폭신한 착화감
(3color)",,,53000,,9,"rgb(255, 255, 255);, rgb(176, 163, 144);, rgb(0, 0, 0);",BAG&SHOES
코인 레더 버킷백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62882&xcode=068&mcode=009&scode=002&type=X&sort=manual&cur_code=068&search=&GfDT=bmt5W11C,"심플하고 미니멀한 원통 디자인으로
어디든 데일리하게 즐기기 좋아요 :)
(3color)",,,25000,,2,"rgb(0, 0, 0);, rgb(107, 65, 26);, rgb(235, 234, 230);",BAG&SHOES
페이즐리 러브 자수 에코백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62812&xcode=068&mcode=009&scode=001&type=X&sort=manual&cur_code=068&search=&GfDT=aG13UFs%3D,"페이즐리 패치 원단에 LOVE자수가 포인트!
캐쥬얼한 룩에 이지하게 매치하기 좋은 에코백
(2color)",,,43800,,1,"rgb(209, 148, 196);, rgb(168, 193, 240);",BAG&SHOES
플랑 슬링백 미들 힐,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62243&xcode=068&mcode=005&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bm11W11M,"트렌드를 반영한 세미스퀘어 쉐입으로
참 잘 신어지는 6cm 굽의 미들힐
(3color / 230~250)",,,45000,,0,"rgb(242, 237, 230);, rgb(222, 200, 160);, rgb(0, 0, 0);",BAG&SHOES
드로잉 에코 숄더 백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62961&xcode=068&mcode=009&scode=001&type=X&sort=manual&cur_code=068&search=&GfDT=bG13UFU%3D,"화사한 무드가 돋보이는 드로잉 에코백!
컬러들마다 각각의 패턴을 가지고 있는 포인트템
(3color)",,,14000,,0,"rgb(255, 130, 145);, rgb(245, 239, 225);, rgb(0, 0, 0);",BAG&SHOES
발란스 키높이 스니커즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62942&xcode=068&mcode=008&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=aGl3U1w%3D,"다리가 길~어보이는 키높이 굽★
손쉽게 매치하기 좋은 데일리 스니커즈
(2color)",,,53500,,1,"rgb(255, 255, 255);, rgb(0, 0, 0);",BAG&SHOES
심플 캔버스 숄더백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62829&xcode=068&mcode=009&scode=001&type=X&sort=manual&cur_code=068&search=&GfDT=bG13U10%3D,"어디든 휘뚜루 마뚜루 함께하기 좋은 숄더&토트백
일상에서 가볍게 들어주세요 :)
*3/20 입고예정",,,22800,,0,"rgb(74, 46, 28);",BAG&SHOES
레더 밴딩 뮬 스니커즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60909&xcode=068&mcode=008&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=Zmp3U14%3D,"말랑말랑 부드러운 레더 소재로 캐주얼 한 듯 세련되게!
밴딩 스트랩으로 간편하게 슥 신어주기 좋아요
(3color)",,,51500,,1,"rgb(235, 235, 235);, rgb(122, 97, 72);, rgb(0, 0, 0);",BAG&SHOES
레이비 리본 플랫슈즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60104&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bmt9W15H,"몰드창으로 최고의 착화감 선사~
다양한 룩에 코디 하기 좋은 데일리 플랫
(6color)",,,49500,,43,"rgb(0, 0, 0);, rgb(252, 252, 252);, rgb(189, 189, 186);, rgb(145, 144, 114);, rgb(207, 161, 145);, rgb(180, 166, 137);",BAG&SHOES
엘라 조리 뮬 슬리퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58459&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bGt3U1g%3D,"데일리로 센스 있는 룩을 만들어 줄
감각적인 뮬 슬리퍼
(3color)",,,40000,,1,"rgb(255, 255, 255);, rgb(0, 0, 0);, rgb(210, 212, 188);",BAG&SHOES
투톤 슬링백 슈즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58364&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bml0W15B,"고급스러운 투톤 콤비 디자인의 슈즈!
페미닌하고 세련된 포인트가 되어줘요:)
(2color)",,,49500,,6,"rgb(255, 255, 255);, rgb(219, 207, 184);",BAG&SHOES
샤틴 큐빅 뮬 슬리퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57947&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bmp%2BW15C,"여성스러운 무드를 더해주는 큐빅
은은한 샤틴 소재가 더해져 고급스러워요
(2color)",,,57000,,5,"rgb(217, 198, 185);, rgb(0, 0, 0);",BAG&SHOES
캔버스 키높이 스니커즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55913&xcode=068&mcode=008&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bm1%2FW15D,"클래식한 아이템이라 활용도 굿!
자연스러운 키높이 효과까지 덤이에요
(4color)",,,38000,,56,"rgb(255, 255, 255);, rgb(214, 182, 205);, rgb(146, 209, 202);, rgb(0, 0, 0);",BAG&SHOES
로저 스퀘어 미들 힐,https://www.joamom.co.kr/shop/shopdetail.html?branduid=54986&xcode=068&mcode=005&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bG13U1Q%3D,"고급스럽고 모던한 무드를 주는 디자인
은은한 광택감이 느껴지는 에나멜 소재-
(3color)",,,51000,,22,"rgb(139, 126, 117);, rgb(5, 7, 4);, rgb(229, 221, 210);",BAG&SHOES
코튼캔디 캔버스 숄더백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62783&xcode=068&mcode=009&scode=001&type=X&sort=manual&cur_code=068&search=&GfDT=bmt%2FW15N,"캔디같은 달콤한 컬러감♡
넉넉한 사이즈로 수납력 좋은 캔버스백
(3color)",,,18000,,0,"rgb(235, 235, 228);, rgb(242, 237, 182);, rgb(232, 123, 187);",BAG&SHOES
클래식 키높이 페니로퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62424&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bm11W19E,"4cm 키높이로 비율이 좋아보여요★
매일을 함께할 클래식 디자인의 로퍼 :)",,,32500,,6,"rgb(0, 0, 0);",BAG&SHOES
트리오 플랫슈즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57926&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bm13Ul0%3D,"브랜드 감성의 세련된 디자인
활용도 다양해 필수 아이템!
(5color)",,45000,36500,19,4,"rgb(255, 255, 255);, rgb(252, 229, 180);, rgb(224, 192, 157);, rgb(181, 37, 40);, rgb(0, 0, 0);",BAG&SHOES
벨벳 리본 플랫슈즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62425&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bml3Ul4%3D,"부드럽고 고급스러운 벨벳 소재
클래식하면서 고급스러운 플랫 슈즈
(5color)",,,47500,,1,"rgb(219, 212, 193);, rgb(153, 86, 20);, rgb(61, 84, 54);, rgb(82, 55, 28);, rgb(0, 0, 0);",BAG&SHOES
에르 레더 키높이 스니커즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62423&xcode=068&mcode=008&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=aW53Ul8%3D,"리얼 소가죽★4cm 속굽으로 키높이 효과까지-
요거 한번 신어보세요! 정말 가볍고 편해요!!
(3color)",,,57000,,9,"rgb(35, 54, 8);, rgb(64, 39, 7);, rgb(0, 0, 0);",BAG&SHOES
스웨드 배색 스니커즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59914&xcode=068&mcode=008&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bm58W19A,배색라인으로 세련된 데일리 슈즈 폭신한 쿠션감에 키높이 효과까지 (3color),,,54800,,16,"rgb(169, 160, 153);, rgb(163, 161, 160);, rgb(0, 0, 0);",BAG&SHOES
샤 트위드 플랫슈즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61682&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=am93Ulk%3D,"봄하면 빼놓을수 없는 트위드소재~
포인트주기 완전 좋은 디자인!
(3color)",,,47500,,3,"rgb(255, 255, 255);, rgb(255, 173, 197);, rgb(0, 0, 0);",BAG&SHOES
메르 피코탄 백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61651&xcode=068&mcode=009&scode=002&type=X&sort=manual&cur_code=068&search=&GfDT=am93Ulo%3D,"인스타댓글&디엠문의 폭주! 국내생산으로
100% 천연 토고소가죽으로 퀄리티 좋아요!
(6color)",,,99000,,5,"rgb(138, 85, 102);, rgb(51, 68, 122);, rgb(61, 112, 62);, rgb(135, 102, 88);, rgb(166, 146, 144);, rgb(0, 0, 0);",BAG&SHOES
메종 리본 플랫슈즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61540&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=aWx3Uls%3D,"클래식한 디자인부터 포인트되는 컬러감까지
봄에 정말 잘신어지는 플랫
(4color)",,46000,32200,30,0,"rgb(250, 120, 164);, rgb(220, 196, 169);, rgb(207, 207, 207);, rgb(0, 0, 0);",BAG&SHOES
블론디 체인 백팩,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60653&xcode=068&mcode=009&scode=001&type=X&sort=manual&cur_code=068&search=&GfDT=bmx0W19M,탄탄하게 쉐입 넘 예쁜 트렌디한 미니 백팩! 은은한 광택감에 체인스트랩으로 고급스러워요 (2color),,,25000,,4,"rgb(158, 158, 158);, rgb(0, 0, 0);",BAG&SHOES
썬데이 스트라이프 토트백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60063&xcode=068&mcode=009&scode=002&type=X&sort=manual&cur_code=068&search=&GfDT=bmp0W19N,경쾌하고 발랄한 무드의 스트라이프 패턴 탄탄한 소재감에 여유있는 수납 공간 (2color),,,25000,,4,"rgb(48, 112, 53);, rgb(38, 44, 57);",BAG&SHOES
보테아 위빙 로퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59957&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bmt9W1w%3D,"문의 정말 많았던 데일리 로퍼!
고급스런 꼬임 디테일로 세련되게 포인트
(4color)",,41500,29000,30,1,"rgb(255, 255, 255);, rgb(247, 244, 240);, rgb(222, 206, 186);, rgb(0, 0, 0);",BAG&SHOES
스틸레토 체인 스트랩 슈즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59953&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=Z2Z3UA%3D%3D,"세련된 발등라인을 연출해줄 체인 스트랩
스틸레토 쉐입으로 슬림한 실루엣 연출!
(4color)",,49000,34300,30,1,"rgb(255, 255, 255);, rgb(247, 242, 235);, rgb(22, 28, 71);, rgb(0, 0, 0);",BAG&SHOES
네이든 레더 스니커즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57094&xcode=068&mcode=008&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bm50W14%3D,"리얼레더로 세련된 디자인
착화감 역시 좋아 추천드려요!
(2color)",,,55000,,16,"rgb(174, 160, 129);, rgb(0, 0, 0);",BAG&SHOES
로저 스퀘어 플랫슈즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=54843&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bmt%2BW18%3D,"금장 장식으로 고급진 무드
은은하게 로*비비* 감성을 담은!
(3color)",,47000,19000,60,11,"rgb(155, 138, 122);, rgb(240, 236, 228);, rgb(7, 9, 6);",BAG&SHOES
제빈 리본 플랫슈즈,https://www.joamom.co.kr/shop/shopdetail.html?branduid=53635&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bmd3VQ%3D%3D,"심플한 배색 컬러와 리본으로 포인트 톡!
신는 순간 단아한 무드를 주는 플랫슈즈-
(3color)",,,47500,,13,"rgb(0, 0, 0);, rgb(161, 128, 90);, rgb(255, 255, 255);",BAG&SHOES
마젠드 가든 백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=53804&xcode=068&mcode=009&scode=002&type=X&sort=manual&cur_code=068&search=&GfDT=Zmd3VA%3D%3D,두가지 타입의 크로스 끈으로 다양한 연출! 흐물거림 없는 탄탄함으로 오래오래~ (4color),,,45000,,18,"rgb(180, 64, 25);, rgb(175, 197, 210);, rgb(218, 190, 187);, rgb(37, 35, 36);",BAG&SHOES
아덤 드라이빙 로퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=53679&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bm54W1o%3D,어디에나 매치하기 좋은 심플함 고급스러움이 물씬나는 소재감 (8color),,,43500,,165,"rgb(255, 255, 255);, rgb(230, 219, 207);, rgb(217, 171, 154);, rgb(209, 184, 209);, rgb(147, 169, 173);, rgb(69, 72, 117);, rgb(212, 208, 207);, rgb(0, 0, 0);",BAG&SHOES
배색컬러 심플 쪼리,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62141&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=a253Vg%3D%3D,"깔끔한 디자인에 더해진 배색컬러 포인트 !
데일리, 바캉스 등 활용하기 좋은 아이템 ♡
(3color / 230~245)",,,25000,,1,"rgb(255, 255, 255);, rgb(227, 216, 207);, rgb(0, 0, 0);",BAG&SHOES
우든 위빙 샌들 플랫,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62107&xcode=068&mcode=006&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=aWx3WQ%3D%3D,"내추럴한 위빙 짜임 디자인-
세련된 멋을 느낄 수 있는 샌들 플랫이에요
(3color)",,,42000,,4,"rgb(247, 247, 242);, rgb(84, 73, 66);, rgb(179, 164, 145);",BAG&SHOES
오란 H 뮬 슬리퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62046&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bm13WA%3D%3D,"퀄리티 좋은 리얼 레더 소재!
고급스러운 디자인으로 어디든 멋스럽게-
(4color)",,,47500,,0,"rgb(255, 255, 255);, rgb(135, 119, 97);, rgb(64, 53, 48);, rgb(0, 0, 0);",BAG&SHOES
엘베 우드 웨지 슬리퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62047&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bmx8W11E,"고급스러움이 물씬 느껴지는 소가죽 소재
휘뚜루 마뚜루 데일리하게 즐기기 좋아요 -
(3color)",,,49800,,1,"rgb(255, 255, 255);, rgb(99, 83, 76);, rgb(0, 0, 0);",BAG&SHOES
오아시스 H 슬리퍼 힐,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62049&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bm90W11F,"세련되고 고급스러운 룩으로 완성해드릴
리얼레더 소재의 슬리퍼 힐 소개해드려요
(4color)",,,49500,,4,"rgb(255, 255, 255);, rgb(145, 110, 81);, rgb(87, 66, 61);, rgb(0, 0, 0);",BAG&SHOES
모모 코튼니트 백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61904&xcode=068&mcode=009&scode=002&type=X&sort=manual&cur_code=068&search=&GfDT=bmx9W11G,"부담 없이 데일리 백으로 활용도 높은 아이템
(2color)",,,27000,,0,"rgb(250, 248, 245);, rgb(171, 156, 135);",BAG&SHOES
구아나 코튼니트 숄더백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61906&xcode=068&mcode=009&scode=002&type=X&sort=manual&cur_code=068&search=&GfDT=bm97W11H,"넉넉한 수납력으로 매일 활용하기 좋은 백
마그넷 디테일로 손 쉽게 톡 ! 클로징 가능해요
(3color)",,,34500,,1,"rgb(171, 190, 180);, rgb(176, 151, 121);, rgb(240, 239, 227);",BAG&SHOES
라비 코튼니트 숄더백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61901&xcode=068&mcode=009&scode=001&type=X&sort=manual&cur_code=068&search=&GfDT=amx3UFg%3D,"내추럴한 분위기가 나의 매력이야 !
데일리하게 들기 좋은 니트 숄더백
(2color)",,,22800,,0,"rgb(245, 243, 237);, rgb(145, 127, 103);",BAG&SHOES
페이즐리 로프 스트랩 에코백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60683&xcode=068&mcode=009&scode=002&type=X&sort=manual&cur_code=068&search=&GfDT=bm51W11B,"바스락바스락~가볍게 툭툭 매기 좋은 에코 백
비중있게 더해진 페이즐리 자수가 센스있어~!
(2color)",,,24000,,14,"rgb(255, 255, 255);, rgb(0, 0, 0);",BAG&SHOES
스트랩 에스파듀 샌들,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60675&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=aWp3UFo%3D,"내추럴한 여름 감성을 더해 줄 에스파듀 샌들!
세련된 꼬임 디테일로 발등을 안정감 있게 감싸 줘요
(2color)",,,49800,,0,"rgb(117, 83, 61);, rgb(0, 0, 0);",BAG&SHOES
벨벳 리본 슬리퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60654&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=bm15W11D,보들한 벨벳 리본으로 사랑스러운 듯 세련되게! 발등에 자극 없이 편안하게 슥-착용되요,,,25000,,0,"rgb(0, 0, 0);",BAG&SHOES
츄츄스 숏 레인부츠,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60618&xcode=068&mcode=007&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=ZmZ3UFQ%3D,"국내생산!말랑말랑 고무냄새 나지 않는 퀄리티 굿!
꿉꿉한 장마 시즌에도 뽀송하게
(4color)",,,49800,,2,"rgb(242, 239, 220);, rgb(69, 71, 56);, rgb(191, 191, 191);, rgb(0, 0, 0);",BAG&SHOES
센티 미니 크로스백,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60613&xcode=068&mcode=009&scode=003&type=X&sort=manual&cur_code=068&search=&GfDT=bm17W11N,"가벼운 외출길 슥- 매기 좋은 미니 백!
휴양지에서 세컨백으로도 활용도 넘 좋아요
(6color)",,,10000,,8,"rgb(135, 116, 93);, rgb(209, 206, 144);, rgb(250, 246, 230);, rgb(179, 157, 179);, rgb(207, 207, 207);, rgb(0, 0, 0);",BAG&SHOES
멜로우 아쿠아 조리,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60572&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=am13U1w%3D,"말랑말랑~무게감 제로! 초경량 조리
톡톡한 컬러감에 동글동글 귀여운 매력까지
(5color)",,16000,11200,30,1,"rgb(255, 255, 255);, rgb(230, 92, 230);, rgb(80, 171, 129);, rgb(223, 255, 135);, rgb(0, 0, 0);",BAG&SHOES
크로커 통굽 크로스 샌들,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60511&xcode=068&mcode=005&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=aWZ3U10%3D,"멋스러운 크로커 패턴에 리얼 소가죽으로 고급진 무드!
안정감 있는 통굽으로 키높이 효과까지
(3color)",,61000,42700,30,1,"rgb(255, 255, 255);, rgb(145, 130, 109);, rgb(0, 0, 0);",BAG&SHOES
헨리아 스펀지 조리,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60512&xcode=068&mcode=001&scode=&type=X&sort=manual&cur_code=068&search=&GfDT=a2l3U14%3D,"무게감 정말 가벼운 폭신폭신 스펀지 조리!
간편하게 슥슥 시즌 내내 활용도 좋아요
(5color)",,,25000,,1,"rgb(247, 246, 240);, rgb(166, 156, 136);, rgb(112, 94, 81);, rgb(176, 212, 196);, rgb(0, 0, 0);",BAG&SHOES
