상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
텐셀 3부 속바지,https://www.joamom.co.kr/shop/shopdetail.html?branduid=31887&xcode=071&mcode=003&scode=001&type=X&sort=manual&cur_code=071&search=&GfDT=bml4W11M,"부드럽고 가벼운 텐셀 원단으로 착용감 좋아요 (L,XL / 3color)",,,7000,,232,,UNDERWEAR
베이직 스포츠 브라,https://www.joamom.co.kr/shop/shopdetail.html?branduid=30560&xcode=071&mcode=004&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=bm11W11N,편안한 착용감에 가슴모양을 받쳐주어 예쁘고 편안한 면소재~! (L~3XL / 3color),,,15800,,227,"rgb(203, 199, 200);, rgb(228, 207, 196);, rgb(0, 0, 0);",UNDERWEAR
레이스 런닝 브라,https://www.joamom.co.kr/shop/shopdetail.html?branduid=16476&xcode=071&mcode=004&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=bm11W15E,브라없이 편안하게 입어주세요~ (L~XXXL / 2color),,,18800,,281,"rgb(0, 0, 0);, rgb(254, 230, 251);",UNDERWEAR
뜨왈 본딩 파자마,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62571&xcode=071&mcode=006&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=bm96W15F,"고급스러운 뜨왈 패턴의 파자마♡
레이스+리본 포인트로 귀엽게~!",,,36000,,0,"rgb(129, 157, 199);",UNDERWEAR
뜨왈 캡나시 파자마 3종 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62092&xcode=071&mcode=006&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=a2Z3U14%3D,"나시+반바지+긴바지 3pcs구성!
브라 착용없이 편하고 고급지게
(4color)",,,21000,,27,"rgb(245, 245, 245);, rgb(245, 162, 175);, rgb(138, 194, 143);, rgb(129, 185, 219);",UNDERWEAR
뜨왈 반팔 파자마 3종 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62091&xcode=071&mcode=006&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=aWp3U18%3D,"셔츠+반바지+긴바지 3pcs구성!
차르르- 매끄럽고 광택감있는 소재",,,25000,,16,"rgb(0, 0, 0);",UNDERWEAR
키스캣 플라워 파자마 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60827&xcode=071&mcode=006&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=aGl3U1g%3D,"워싱된 30수 코튼,부드럽게 달콤한 꿀잠을 선사 해 줄! 은은한 플라워 패턴으로 러블리한 감성 파자마 (2color)",,,53500,,0,"rgb(255, 222, 255);, rgb(222, 249, 255);",UNDERWEAR
헤이브 아사면 파자마 나시,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60732&xcode=071&mcode=006&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=bm90W15B,하늘하늘한 가벼운 60수 아사면! 러블리한 레이스 포인트로 한여름 감성잠옷으로 강추! (2color),,,22800,,6,"rgb(255, 255, 255);, rgb(0, 0, 0);",UNDERWEAR
헤이브 아사면 파자마 팬츠,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60731&xcode=071&mcode=006&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=bGt3U1o%3D,시원하게 통기성 좋은 60수 아사면! 러블리한 레이스 포인트로 감성적인 홈웨어로 딱! (2color),,,18000,,4,"rgb(255, 255, 255);, rgb(0, 0, 0);",UNDERWEAR
로즈앙 플라워 파자마 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60727&xcode=071&mcode=006&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=bmV%2FVg%3D%3D,러블리한 감성 가득 파자마 세트! 집에서는 물론 여행갈 때 기분내기에도 넘 좋아요 (2color),,,66500,,0,"rgb(255, 209, 255);, rgb(217, 173, 255);",UNDERWEAR
러블리 레이스 나시 원피스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=54470&xcode=071&mcode=006&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=Z2V%2FWQ%3D%3D,"여유핏, 편하고 러블리한 홈웨어 워싱코튼으로 착용감도 굿 (2color)",,,25000,,49,"rgb(255, 255, 255);, rgb(0, 0, 0);",UNDERWEAR
아이스 타공인견 팬티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=52605&xcode=071&mcode=005&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=bmx3U1U%3D,일명 냉장고 섬유라고 불리는 인견 시원하다는 건 다들 아시죠~? (L~2XL),,,8000,,96,"rgb(229, 200, 204);, rgb(0, 0, 0);",UNDERWEAR
물결 올 누디 팬티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=52513&xcode=071&mcode=005&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=bGV%2BUQ%3D%3D,팬티 자국없이 편안한 누디라인! 요즘 계절에 이런아이템 꼭! 필요하죠~ (L~2XL / 3color),,,9000,,10,"rgb(243, 213, 215);, rgb(207, 169, 168);, rgb(0, 0, 0);",UNDERWEAR
[MADE] 24시간 숨쉬는 브라런닝,https://www.joamom.co.kr/shop/shopdetail.html?branduid=52499&xcode=071&mcode=004&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=bmx6W19F,"아직도 불편함을 참고 계신가요?
이제 브라+나시 일체형으로 간편하게!
#노와이어 #무봉제 #올인원나시
(XS~XL / 2color)",,27000,13500,50,68,"rgb(235, 210, 205);, rgb(0, 0, 0);",UNDERWEAR
레이크 쥬라실 핑크,https://www.joamom.co.kr/shop/shopdetail.html?branduid=48270&xcode=071&mcode=004&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=aG53Ul4%3D,친환경 합섬유로 가볍고 편안하게! 러블리한 핑크색으로 기분까지 화사하게! (A-D컵),,,24900,,1,,UNDERWEAR
레이크 쥬라실 블루그레이,https://www.joamom.co.kr/shop/shopdetail.html?branduid=48269&xcode=071&mcode=004&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=bmx%2BW19H,친환경 합섬유로 가볍고 편안하게! 오래오래 늘어짐없이~ 올 여름 베스트 (A-D컵),,,24900,,10,,UNDERWEAR
[남성] 매트 마이크로 극세사 기모 내복,https://www.joamom.co.kr/shop/shopdetail.html?branduid=40224&xcode=071&mcode=002&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=bG53Ulg%3D,발열기모소재로 한겨울 추위도 문제없이! 베이직라인으로 매년 활용도높아 적극추천~ (95~105 / 3color),,,16900,,0,,UNDERWEAR
누디 소프트 팬티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=30919&xcode=071&mcode=005&scode=&type=X&sort=manual&cur_code=071&search=&GfDT=aW53Ulk%3D,"팬티라인의 비침걱정없는 햄라인 팬티! (90,95 / 2color)",,,9000,,63,"rgb(219, 201, 179);, rgb(0, 0, 0);",UNDERWEAR
베이직 텐셀 브라런닝,https://www.joamom.co.kr/shop/shopdetail.html?branduid=29571&xcode=071&mcode=003&scode=001&type=X&sort=manual&cur_code=071&search=&GfDT=aGt3Ulo%3D,안입은읏 실키한 촉감 천연 텐셀소재로 피부에도 부담없이 (L~XXL / 2color),,,17000,,232,"rgb(223, 190, 167);, rgb(0, 0, 0);",UNDERWEAR
베이직 코튼 브라런닝,https://www.joamom.co.kr/shop/shopdetail.html?branduid=28975&xcode=071&mcode=003&scode=001&type=X&sort=manual&cur_code=071&search=&GfDT=bmp%2FW19D,깔끔한 면소재의 편안함 (L~XXL / 4color),,,16000,,701,,UNDERWEAR
실크 끈 슬립,https://www.joamom.co.kr/shop/shopdetail.html?branduid=28163&xcode=071&mcode=003&scode=001&type=X&sort=manual&cur_code=071&search=&GfDT=Z2h3UlQ%3D,"원피스나 롱니트에 꼭 필요해요 (L,XL / 3color)",,,10000,,249,"rgb(255, 255, 255);, rgb(0, 0, 0);, rgb(197, 181, 165);",UNDERWEAR
