상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
모네 주름 카라 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60577&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bm17W19H,"화사하게 페이스라인을 돋보이게 해 줄 카라 디자인!
찰찰하게 흐르는 듯한 소재로 여성스러워요
(3color)",,,38000,,66,"rgb(136, 131, 111);, rgb(83, 41, 25);, rgb(82, 97, 100);",블라우스
셀리아 나시 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60509&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bGZ3Ulg%3D,"하늘하늘~ 여릿한 무드의 나시 블라우스!
자켓이나 가디건 안에 매치하기 좋아요 :)
(4color / F, L)",,,22800,,19,"rgb(255, 255, 255);, rgb(245, 240, 230);, rgb(138, 158, 158);, rgb(0, 0, 0);",블라우스
리큐 버튼 세일러 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60414&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bml9W19B,데일리부터 오피스룩까지 어디에나 예쁘게 입어질! 자개 버튼으로 시원하고 고급스러워요 (3color),,,27000,,36,"rgb(255, 255, 255);, rgb(131, 149, 159);",블라우스
프론드 세일러 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58862&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=Zmh3Ulo%3D,"여리한 무드의 세일러 카라 포인트!
체형커버까지 깔끔한 멋스러운 실루엣
(3color)",,,38000,,32,"rgb(255, 255, 255);, rgb(149, 121, 101);, rgb(0, 0, 0);",블라우스
버드 셔링 밴딩 셔츠,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58845&xcode=063&mcode=005&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bmt5W19D,"사각사각~ 단정하고 깔끔한 핏감에
뒷밴딩으로 유니크하고 세련된 포인트!
(2color)",,,44000,,24,"rgb(0, 0, 0);, rgb(255, 255, 255);",블라우스
린느 셔링 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58815&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bml4W19M,"가볍고 사각한 소재로 시원한 착용감
체형커버까지 해주어 완벽한 블라우스!
(3color)",,,27000,,40,"rgb(142, 90, 42);, rgb(112, 105, 76);, rgb(29, 35, 47);",블라우스
마리모 핀턱 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58800&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bmp3UlU%3D,"컬러감, 디자인 모두 멋스러운 블라우스
몸에 달라붙지 않는 고슬한 터치감!
(3color)",,,32500,,87,"rgb(201, 190, 173);, rgb(111, 76, 39);, rgb(34, 39, 48);",블라우스
마리앙 퍼프소매 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62383&xcode=063&mcode=005&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bml0W1w%3D,"볼륨감있는 퍼프소매가 포인트로
입었을때 실루엣이 정말 예뻐요♥
(3color)",,,53500,,0,"rgb(0, 0, 0);, rgb(255, 255, 255);, rgb(209, 221, 235);",블라우스
베이쉬 셔링 티 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61152&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=a253UA%3D%3D,"여성스러운 핏에 체형커버까지 확실하게 되는!
간편하게 입어지는 티 블라우스
(3color)",,,36500,,3,"rgb(0, 0, 0);, rgb(194, 193, 186);, rgb(120, 95, 62);",블라우스
러브 스트라이프 셔츠,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60942&xcode=063&mcode=005&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bW53Uw%3D%3D,"폴리+면 혼방소재로 구김걱정없어요!
가을무드 물씬 묻어나는 컬러감으로 소장강추
(5color)",,,22800,,109,"rgb(94, 80, 65);, rgb(38, 44, 69);, rgb(212, 206, 195);, rgb(89, 38, 38);, rgb(54, 66, 59);",블라우스
[MADE] 피치기모 루즈핏 셔츠,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60901&xcode=063&mcode=005&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=a293Ug%3D%3D,"피치기모로 탄탄한 코튼으로 만들어져
간절기에 셔츠 단품부터
오픈해서 걸치는 아우터까지 OK! (3color) *마리나블루 10/23 순차발송",,29000,20300,30,41,"rgb(145, 126, 78);, rgb(252, 252, 252);, rgb(83, 125, 163);",블라우스
[MADE] 폴링 피치기모 박시핏 셔츠,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62264&xcode=063&mcode=005&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bWx3VQ%3D%3D,"부드러운 피치기모로 지금부터 겨울까지~
#ootd 에 빠지면 서운한 셔켓 아이템 ♡
(4color)",,34500,17200,50,49,"rgb(255, 255, 255);, rgb(245, 172, 164);, rgb(124, 158, 196);, rgb(209, 201, 188);",블라우스
잔느 백버튼 퍼프 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61388&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bGt3VA%3D%3D,"볼륨감 있는 소매 라인으로 우아하게 페미닌한 무드를 완성 시켜 주는!
톡톡한 코튼 100%, 단독으로 레이어드로 굿!
(2color)",,46000,32200,30,3,"rgb(255, 255, 255);, rgb(0, 0, 0);",블라우스
홀리데이 타이 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61387&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bmx9W1o%3D,"타이 탈부착으로 투웨이 연출이 가능한 블라우스! 특별한날 로맨틱한 무드 물씬~
(2color)",,,42000,,6,"rgb(0, 0, 0);, rgb(245, 245, 245);",블라우스
요루 이너 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55638&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=b2V6,심플한 룩을 특별한 룩으로! 프릴 디테일리 매력적인 블라우스에요 (3color),,,36000,,31,"rgb(251, 251, 251);, rgb(212, 205, 195);, rgb(0, 0, 0);",블라우스
버기엔 베이직 남방,https://www.joamom.co.kr/shop/shopdetail.html?branduid=49882&xcode=063&mcode=005&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=aWt3WQ%3D%3D,촘촘한 단추 디테일 벌어짐 걱정NO! 쫀쫀한 신축성이 남방도 편안하게~ (S~L / 3color),,,24500,,781,"rgb(254, 255, 254);, rgb(174, 182, 202);, rgb(0, 0, 0);",블라우스
베이직 화이트 남방,https://www.joamom.co.kr/shop/shopdetail.html?branduid=27310&xcode=063&mcode=005&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=Zm53WA%3D%3D,"기본 중의 기본~하나쯤 꼭 소장해야 할! 100%워싱코튼에 군더더기 없는 핏감! (F,L)",,,19000,,537,"rgb(254, 255, 254);",블라우스
스트랩 텐셀 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62146&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bGZ3UFw%3D,"80% 이상 텐셀이 블렌딩 된 소재 !
우아한 무드를 주는 은은한 광택감 -
(3color)",,,,,0,"rgb(255, 255, 255);, rgb(163, 178, 194);, rgb(90, 90, 99);",블라우스
엠보 프릴 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62149&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bWx3UF0%3D,"결감이 느껴지는 입체적 엠보 패턴 포인트!
페미닌한 무드를 주는 프릴 소매 블라우스
(3color)",,,,,0,"rgb(255, 255, 255);, rgb(180, 199, 209);, rgb(0, 0, 0);",블라우스
[MADE] 걱정마 블라우스 JB08401,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62229&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bm51W11G,"누적판매 8천장!! NEW 컬러 출시♥
구김 걱정없이 우아한 A라인 핏의 블라우스
(4color)",,,,,1,"rgb(255, 255, 255);, rgb(163, 160, 139);, rgb(84, 66, 54);, rgb(0, 0, 0);",블라우스
로브드 세일러 카라 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60872&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=aGh3UF8%3D,"세련된 무드를 주는 세일러 카라 디자인
데일리, 출근룩 등 활용하기 좋아요 !
(4color)",,,,,32,"rgb(117, 116, 97);, rgb(33, 59, 38);, rgb(117, 95, 66);, rgb(0, 0, 0);",블라우스
포켓 데님 롤업 셔츠,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60336&xcode=063&mcode=005&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bmx5W11A,"유연하게 실키한 데님 소재로 개운하게!
특별한 유행없이 캐주얼하게 데일리로 굿
(2color)",,,,,35,"rgb(138, 164, 191);, rgb(35, 50, 81);",블라우스
크로쉐 레이스 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62072&xcode=063&mcode=005&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bml4W11B,"높은 퀄리티를 자랑하는 위빙 디테일 -
여성스러운 무드가 느껴지는 레이스 자켓
(4color)",,,,,4,"rgb(0, 0, 0);, rgb(255, 255, 255);, rgb(135, 95, 66);, rgb(65, 79, 62);",블라우스
린넨 절개 블라우스 셔츠,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62153&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=Z2V8Vw%3D%3D,"밑단 스트링으로 아방한 핏 완성!
내추럴한 결감이 매력적인 블라우스 :)
(2color)",,,,,1,"rgb(245, 245, 245);, rgb(105, 80, 47);",블라우스
에어리 스트라이프 코튼 셔츠,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62123&xcode=063&mcode=005&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bGV8Vg%3D%3D,"얇직한 소재감으로 더위 걱정 없어요 !
따가운 햇살로부터 피부를 보호하기 좋아요
(2color)",,,,,2,"rgb(240, 235, 228);, rgb(74, 60, 53);",블라우스
[MADE] 수플레 와샤 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61710&xcode=063&mcode=005&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=Zm93UFQ%3D,"전색상 입고완료♥ 안입은 듯 가벼운 착용감~
입고나면 더 마음에 쏙 드는 블라우스♡
(3color)",,,,,22,"rgb(242, 179, 204);, rgb(179, 188, 232);, rgb(0, 0, 0);",블라우스
린디아 셔링 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61925&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bm19W11N,"페미닌과 우아함이 공존하는 블라우스
데일리, 출근룩 등 다양하게 활용하기 좋아요
(5color)",,,,,13,"rgb(71, 71, 71);, rgb(255, 255, 255);, rgb(242, 216, 231);, rgb(182, 205, 240);, rgb(204, 201, 171);",블라우스
페이퍼 뒷주름 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60633&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=aG93U1w%3D,"뒷주름으로 아방한 뒷모습이 너무 예쁜!
60수 고밀도 코튼으로 사각하게 정말 가벼워요
(3color)",,,,,5,"rgb(51, 51, 51);, rgb(247, 247, 247);, rgb(214, 210, 186);",블라우스
튜닉 밴딩 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62195&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bmt%2FW15F,"프론트 밴딩으로 볼륨감 있는 실루엣-
사이드 슬릿으로 옆모습까지 예쁜 블라우스
(4color)",,,,,3,"rgb(66, 64, 66);, rgb(255, 255, 255);, rgb(168, 186, 185);, rgb(69, 58, 42);",블라우스
[MADE] 이자벨 보트넥 블라우스,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61935&xcode=063&mcode=004&scode=&type=X&sort=manual&cur_code=063&search=&GfDT=bml3U14%3D,"여리여리하면서 여성스러운 보트넥 디자인!
정말 가볍고 시원해 꼭 입어보세요
(4color)",,,,,49,"rgb(0, 0, 0);, rgb(237, 211, 237);, rgb(133, 135, 122);, rgb(250, 249, 242);",블라우스
