상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
델 가오리핏 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62955&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bml7W1k%3D,"미운 팔뚝살 라인이 고민이셨던 분들께 강추드려요!
가슬한 원사로 지금부터 여름까지 쭉~ 활용
(3color)",,,36000,,5,"rgb(252, 248, 230);, rgb(158, 145, 134);, rgb(0, 0, 0);",니트티
루나 카라 배색 7부 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62939&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=ZmV7,"배색 포인트로 산뜻한 봄 코디 완성
목선은 얇아 보이고 얼굴은 갸름해보이는 브이넥
(3color)",,,27000,,13,"rgb(255, 255, 255);, rgb(194, 194, 194);, rgb(29, 36, 54);",니트티
사이드 라인 부클 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62929&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmh%2FW1s%3D,"깔끔한 라운드 넥라인에 밋밋함을 덜어 줄
사이드 소매의 라인이 포인트인 니트
(3color)",,,32500,,1,"rgb(255, 254, 250);, rgb(163, 192, 255);, rgb(16, 35, 71);",니트티
세라 스트라이프 니트가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61855&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmd3WQ%3D%3D,"얼굴 작아보이는 V넥에
세라카라 디자인으로 걸리쉬한 무드♡
(2color)",,,27000,,1,"rgb(34, 33, 46);, rgb(237, 237, 237);",니트티
스트라이프 니트 숄 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62932&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bWZ3WA%3D%3D,"★88사이즈까지 누구나 입을 수 있어요★
이 조합, 반칙 아닌가요? 활용도 200%!
(4color)",,,24500,,3,"rgb(255, 241, 173);, rgb(186, 186, 186);, rgb(217, 173, 217);, rgb(0, 0, 0);",니트티
큐빅하트 배색 7부 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62931&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bW93UFw%3D,"레이온 소재의 얇고 부드러운 터치감
미니멀한 세일러 카라 배색에 깔끔한 핏
(2color)",,,39800,,4,"rgb(255, 255, 252);, rgb(34, 36, 54);",니트티
스팽글 볼륨 카라 7부 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62930&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aGp3UF0%3D,"잔잔한 펄사와 미니 스팽글이 더해진 원사로
얼굴을 화사하게 밝혀주는 니트에요
(3color)",,,47500,,1,"rgb(247, 245, 240);, rgb(224, 202, 224);, rgb(157, 180, 199);",니트티
펄 스팽글 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62927&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bGp3UF4%3D,"은은~하게 펄 스팽글이 블렌딩된 니트 원사로
고급스러우면서 여성스러운 무드의 니트
(4color)",,,39800,,2,"rgb(247, 247, 245);, rgb(242, 196, 202);, rgb(193, 220, 232);, rgb(0, 0, 0);",니트티
컷아웃 버튼 랩 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62854&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmh3UF8%3D,"트렌디한 컷 아웃 디자인이 매력적인 니트♡
과함없이 페미닌하고 가녀린 포인트
(4color)",,,38000,,2,"rgb(250, 246, 232);, rgb(214, 207, 191);, rgb(217, 224, 114);, rgb(0, 0, 0);",니트티
셀론 캐시 V넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62896&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm1%2FW11A,"양옆 슬릿과 루즈한 핏으로 심플한 포인트~
편안한 듯 멋스럽게 데일리로 활용하기 좋은 니트
(5color)",,,28500,,8,"rgb(255, 255, 255);, rgb(240, 201, 217);, rgb(255, 250, 212);, rgb(224, 245, 255);, rgb(0, 0, 0);",니트티
르베니 양두 V넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55801&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmx%2FW11B,"보기만해도 여성스러운 느낌 가득~
부드럽고 여유로운 핏으로 누구나 굿
(5color)",,,28500,,160,"rgb(203, 149, 149);, rgb(184, 170, 159);, rgb(199, 199, 199);, rgb(255, 255, 255);, rgb(0, 0, 0);, rgb(64, 128, 48);",니트티
[MADE] 모어 레이어드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62892&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm90W11C,"이너와 가디건을 하나로 끝내는 레이어드 디자인!
여유있게 파인 넥라인으로 슬림한 실루엣
(3color)",,,36000,,19,"rgb(250, 239, 185);, rgb(185, 231, 240);, rgb(19, 45, 84);",니트티
시즌 7부 니트 (2Types 라운드넥/브이넥),https://www.joamom.co.kr/shop/shopdetail.html?branduid=61660&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm94W11D,"라운드넥+브이넥 2가지 밀도감높은 탄탄한 니트!
기분좋은 착용감으로 데일리로 착용하기 좋아요♡
(라운드넥 7color / 브이넥 9color) *라운드_아이보리 4/30(수) 입고예정*",,,22800,,57,"rgb(255, 255, 255);, rgb(179, 80, 115);, rgb(212, 204, 197);, rgb(122, 107, 104);, rgb(255, 241, 171);, rgb(27, 34, 64);, rgb(0, 0, 0);",니트티
라운드 비스코스 반팔 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59917&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmx%2FW11M,"데일리로 딱 입기 좋은 기본 핏
돌돌이넥으로 내추럴한 니트~
(8color)",,,21500,,73,"rgb(255, 255, 255);, rgb(199, 232, 235);, rgb(237, 178, 212);, rgb(232, 216, 165);, rgb(242, 238, 230);, rgb(30, 32, 79);, rgb(145, 145, 145);, rgb(0, 0, 0);",니트티
H골드 버튼 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62788&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bWZ3UFU%3D,"세련된 골드 버튼으로 고급스럽고 단정한 니트
부드러운 비스코스 혼방소재로 착용감도 퍼펙트 :)
(4color)",,,22800,,6,"rgb(240, 240, 233);, rgb(209, 205, 192);, rgb(219, 184, 184);, rgb(0, 0, 0);",니트티
로우 홀가먼트 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62696&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aG93U1w%3D,"봄을 앞둔 시점, 화사하고 따스한 데일리 니트 찾으시나요~
입는 순간 느껴지는 마법같은 부드러움의 홀가먼트 니트!
(5color)",,,31000,,17,"rgb(235, 235, 235);, rgb(227, 195, 221);, rgb(245, 234, 149);, rgb(227, 158, 109);, rgb(130, 166, 181);, rgb(204, 157, 204);, rgb(0, 0, 0);",니트티
트리아 레이스 반짚업 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60952&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm95W15F,"감각적인 레이스 디테일이 브랜드st로
흔하지 않게 고급스러운 매력 톡톡한!",,39800,27800,30,13,"rgb(245, 242, 233);, rgb(0, 0, 0);",니트티
리버 셔츠 카라 배색 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62785&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm99W15G,"배색 카라 디자인으로 깔끔하게 착용 가능한 니트
은은하게 반짝이는 펄사와 자수 로고로 세련 무드
(3color)",,,22800,,12,"rgb(245, 244, 240);, rgb(138, 138, 138);, rgb(27, 35, 51);",니트티
[MADE] 리앙 메리노울 V넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59668&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bml%2BW15H,"얇고 포근하며 내구성 좋은 메리노울
여성스러운 무드로 즐기는 V넥 디자인
(4color)",,25800,12900,50,161,"rgb(184, 143, 181);, rgb(247, 245, 247);, rgb(169, 155, 146);, rgb(133, 145, 161);",니트티
앤비 셔츠카라 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62864&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmh3U1g%3D,"셔츠와 가디건이 만나 하나로 끝나는 레이어드템
깔끔하게 잘 챙겨입은 듯한 느낌을 주는 니트 가디건
(3color)",,,25000,,5,"rgb(255, 255, 255);, rgb(107, 107, 107);, rgb(13, 25, 51);",니트티
로우 홀가먼트 V넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62695&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmp8W15B,"화사한 컬러 구성, 군더더기없이 심플하고 간결한
올봄 데일리하게 활용하기 좋은 V넥 니트 강추!
(7color)",,,31000,,16,"rgb(255, 255, 255);, rgb(235, 233, 211);, rgb(242, 203, 224);, rgb(214, 140, 129);, rgb(212, 186, 212);, rgb(182, 206, 212);, rgb(0, 0, 0);",니트티
메르시 래글런 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61791&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=Z2p3U1o%3D,"파스텔 톤의 3가지 컬러♡ 데일리 웨어로
활용도 높은 하프 슬리브의 나글랑 스웨터 :)
(3color)",,,23000,,32,"rgb(219, 221, 217);, rgb(212, 168, 182);, rgb(176, 189, 208);",니트티
커프스 버튼 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61606&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bml%2FW15D,"지금부터 입기 좋은 편안하고 부드러운 니트
군더더기 없이 깔끔한 실루엣의 데일리 템♥
(7color)",,,22800,,39,"rgb(0, 0, 0);, rgb(186, 215, 222);, rgb(250, 250, 250);, rgb(158, 158, 158);, rgb(245, 236, 179);, rgb(230, 165, 210);, rgb(242, 238, 225);",니트티
피셔 브이넥 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59853&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aG93U1Q%3D,"톡톡한 피셔맨 짜임으로 센스있게 포인트
백라인 부담없는 언발길이로 체형커버 굿
(4color)",,,14800,,71,"rgb(245, 242, 235);, rgb(212, 176, 176);, rgb(159, 181, 174);, rgb(0, 0, 0);",니트티
로렌 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55138&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aG93U1U%3D,"충분한 길이감 데일리로 활용 만점!
비스코스 혼방, 기분좋은 착용감
(9color)",,,24500,,506,"rgb(255, 255, 255);, rgb(193, 181, 163);, rgb(154, 167, 177);, rgb(179, 148, 168);, rgb(162, 162, 162);, rgb(0, 0, 0);, rgb(219, 182, 166);, rgb(77, 70, 64);, rgb(43, 43, 43);",니트티
마드모아 파인메리노울 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61691&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bml1W19E,"(안티필링+파인메리노울) 여리한 쇄골라인을 연출해주는
페미닌한 실루엣의 매력적인 니트 ♥
(4color)",,,34500,,8,"rgb(0, 0, 0);, rgb(235, 202, 235);, rgb(235, 232, 228);, rgb(106, 112, 98);",니트티
스프링 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62845&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmx9W19F,"매일 필요한 베이직 라인, 기본 라운드 니트!
민감한 피부에 더 부드럽게 착용하기 좋은 원사
(7color)",,19800,17800,10,16,"rgb(250, 249, 242);, rgb(178, 199, 217);, rgb(224, 240, 223);, rgb(237, 113, 78);, rgb(33, 64, 191);, rgb(84, 84, 84);, rgb(0, 0, 0);",니트티
칸토 라글란 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62828&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmp8W19G,"니트가 주는 고급감과 후드가 주는 캐주얼 무드를 동시에
망토를 걸친 것 같은 아방하니 귀여운 핏의 후드 니트
(3color)",,,28500,,2,"rgb(235, 231, 206);, rgb(218, 186, 222);, rgb(17, 34, 66);",니트티
라글란 비스코스 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=53709&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm5%2FW19H,"극찬이 자자한 소프트한 촉감!
간절기 베스트, 2컬러 이상 소장추천
(10color)",,,25000,,338,"rgb(204, 193, 173);, rgb(208, 166, 154);, rgb(158, 158, 160);, rgb(0, 0, 0);, rgb(255, 255, 255);, rgb(159, 176, 184);, rgb(112, 142, 144);, rgb(238, 229, 179);, rgb(221, 57, 128);, rgb(172, 156, 192);",니트티
버블 스트라이프 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62817&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=Zml3Ulg%3D,"산뜻한 배색감의 스트라이프 패턴 니트
멀티 패턴으로 하나만 입어도 포인트룩 완성!
(3color)",,,25000,,12,"rgb(171, 199, 219);, rgb(199, 171, 199);, rgb(40, 49, 69);",니트티
해피아우어 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62791&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bml4W19B,"큼지막한 로고 배색이 예쁜 데일리용 후드 니트
낙낙한 핏감에 그냥 툭 떨어지는 핏으로 편안한 착용
(3color)",,,25000,,5,"rgb(240, 197, 222);, rgb(16, 33, 74);, rgb(117, 117, 117);",니트티
스프링 V넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62853&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=amh3Ulo%3D,"자극없이 부드러운 소재의 V넥 기본 니트!
딱 필요한 컬러에 포인트 컬러까지~
(7color)",,19800,17800,10,15,"rgb(247, 245, 230);, rgb(207, 199, 186);, rgb(39, 207, 140);, rgb(235, 185, 235);, rgb(30, 39, 84);, rgb(130, 130, 130);, rgb(0, 0, 0);",니트티
르네 보트넥 돌먼 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62770&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm94W19D,"보트넥 디자인에 돌먼핏으로 여리여리하게♡
캐시미어 함유로 부드럽고 포근한 니트 소재
(4coolor)",,,38500,,5,"rgb(235, 230, 213);, rgb(196, 185, 167);, rgb(128, 128, 128);, rgb(0, 0, 0);",니트티
케이블 카라 비스코스 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62768&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bml5W19M,"부드러운 비스코스소재로 포근하게 즐끼는 데일리 니트
깔끔한 카라넥으로 화사하 게즐기는 나만의 데일리룩~",,,25000,,5,"rgb(161, 176, 181);, rgb(0, 0, 0);, rgb(148, 148, 148);, rgb(237, 234, 228);",니트티
에블린 펄배색 후드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62766&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aGp3UlU%3D,"은은하게 반짝이는 펄배색 라인으로 세련된 포인트
오픈 가능한 단작 디자인에 골드 버튼으로 고급미
(3color)",,,27000,,1,"rgb(247, 247, 247);, rgb(227, 200, 227);, rgb(31, 30, 31);",니트티
[MADE] 어베인 홀가먼트 터틀넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62378&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm54W1w%3D,"따스한 울100% 부드러운 신축성으로 답답함 없는
베이직한 실루엣의 #홀가먼트 롱 터틀넥 ♡
(8color)",,,34500,,36,"rgb(250, 249, 242);, rgb(217, 210, 199);, rgb(82, 43, 12);, rgb(61, 44, 21);, rgb(84, 84, 84);, rgb(159, 194, 212);, rgb(235, 192, 211);, rgb(235, 233, 195);",니트티
[MADE] 어베인 홀가먼트 하프넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62377&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm5%2BW10%3D,"기분좋은 폭닥폭닥 울100% #홀가먼트 니트!
가성비+가심비 모두 채운 하프 터틀넥♡
(7color)",,,32500,,28,"rgb(245, 244, 233);, rgb(199, 174, 137);, rgb(64, 41, 30);, rgb(94, 59, 19);, rgb(94, 94, 94);, rgb(155, 192, 222);, rgb(205, 217, 95);",니트티
누보 세일러카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61653&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm94W14%3D,"귀여운 세일러 카라 디자인의 부드러운
니트 스웨터 추천드려요!
(3color)",,27000,18900,30,2,"rgb(31, 25, 36);, rgb(113, 148, 173);, rgb(245, 244, 237);",니트티
네스티 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61165&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bW93Ug%3D%3D,"컬러별로 쟁이기 넘 좋은 ! 보들보들 톡톡하게
단독으로 이너로 활용도 굿
(6color)",,,28500,,77,"rgb(235, 230, 223);, rgb(108, 127, 119);, rgb(70, 64, 52);, rgb(76, 74, 78);, rgb(0, 0, 0);, rgb(255, 201, 201);",니트티
루나 자수포인트 루즈핏 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61096&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=amt3VQ%3D%3D,"흔하지 않은 자수 포인트가 세련되게 돋보이는!
여유핏으로 누구나 입어주기 좋아요
(3color)",,,26500,,51,"rgb(0, 0, 0);, rgb(247, 247, 245);, rgb(235, 229, 211);",니트티
스트라이프 반집업 니트 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59846&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm91W1k%3D,"간편하게 슥 걸쳐주어도 세련된 포인트
톡톡한 짜임,세심한 디테일로 완성도 굿
(3color)",,,27000,,7,"rgb(138, 138, 114);, rgb(213, 209, 200);, rgb(18, 16, 27);",니트티
포그 니트 나시 가디건 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61719&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aWl3Vw%3D%3D,"이너 세트 구성으로 따로, 또 같이 활용 만점!
코디 걱정없이 내츄럴 꾸안꾸룩 완성♡
(3color)",,,53500,,4,"rgb(207, 224, 234);, rgb(255, 255, 255);, rgb(0, 0, 0);",니트티
로렌 V넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55024&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmt5W1s%3D,"봄에 더 잘입어질 V넥+둥근 밑단
비스코스 혼방으로 맨살에도 부들부들
(7color)",,,24500,,328,"rgb(255, 255, 255);, rgb(237, 213, 237);, rgb(235, 211, 211);, rgb(66, 66, 66);, rgb(161, 182, 191);, rgb(140, 140, 140);, rgb(0, 0, 0);",니트티
쿨 찰랑 여리핏 캡소매 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62154&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bm14W1Q%3D,"시원하고 매끄러운 텍스처의 니트 !
단독 or 이너로 활용하기 좋은 디자인
(4color)",,17800,12400,30,6,"rgb(0, 0, 0);, rgb(56, 42, 31);, rgb(240, 238, 230);",니트티
레이어드 카라 브이넥 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62035&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aGt3WA%3D%3D,"셔츠와 레이어드 한듯, 세련되면서
단정한 무드의 니트 소개해드려요
(2color)",,43000,30100,30,1,"rgb(50, 148, 220);, rgb(0, 0, 0);",니트티
스트라이프 반오픈 카라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61968&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmp%2FW11E,"꾸민듯 안꾸민 듯~
어디든 편하게 매치하기 좋은 썸머니트 :)
(3color)",,19800,11900,40,39,"rgb(240, 239, 235);, rgb(143, 128, 106);, rgb(37, 43, 61);",니트티
[MADE] 쿨터치 베이직 라운드 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61894&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bWx3UF0%3D,"찹찹한 RN사로 가볍고 쾌적하게!
베이직한 라인에 고급스러운 무드까지~
(7color / 1,2)",,,22500,,216,"rgb(255, 255, 255);, rgb(240, 182, 202);, rgb(236, 240, 180);, rgb(80, 183, 235);, rgb(95, 102, 80);, rgb(21, 36, 64);, rgb(0, 0, 0);",니트티
단추 카라 캡소매 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60699&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bmx9W11G,"시원한 쿨링감이 전해지는 비스코스 니트 !
부담없이 깔끔하게 즐기기 좋은 디자인 ♥
(4color)",,,25000,,59,"rgb(0, 0, 0);, rgb(61, 49, 35);, rgb(255, 255, 255);, rgb(147, 152, 122);",니트티
제드 캡소매 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58781&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=aG53UF8%3D,"고슬고슬~하고 매끄러운 텍스처의 니트 !
깔끔한 디자인이라 높은 활용도의 아이템
(5color) *민트 5/10(월) 입고예정*",,,23500,,62,"rgb(176, 197, 192);, rgb(104, 125, 156);, rgb(228, 219, 202);, rgb(95, 83, 71);, rgb(0, 0, 0);",니트티
모노블 V넥 스트라이프 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58682&xcode=062&mcode=005&scode=&type=X&sort=manual&cur_code=062005&search=&GfDT=bWl3UFg%3D,"고슬고슬~시원하게 쿨링감이 전해지는!
갑갑함 없는 v넥에 세련된 스트라이프 패턴
(3color)",,,27000,,59,"rgb(226, 226, 224);, rgb(11, 45, 132);, rgb(15, 15, 15);",니트티
