상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
포켓자수 스트레이트 데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510315&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bGV8UQ%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110006422.gif?1712655566,,45000,,18,데님1,0,PANTS > 트레이닝/레깅스
크루즈 피그먼트 워싱 일자팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510197&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmd3UF0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880020000762.gif?1711932515,,49800,,4,"핑크, 베이지",0,PANTS > 트레이닝/레깅스
베인 롤업일자생지데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506747&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=Z2l3UF4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880020000702.gif?1678148104,,34800,,58,데님진청,0,PANTS > 트레이닝/레깅스
켈디배색 롤업일자데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506440&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmV8Ug%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110005672.gif?1673587106,,36800,,5,블랙,0,PANTS > 트레이닝/레깅스
헤메코 스트레이트 데님 팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512335&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bGd3UFg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110006702.gif?1741072138,,58000,,1,데님연청,0,PANTS > 트레이닝/레깅스
클루아 스트레이트 코튼 팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511619&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmt7W11B,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110006552.gif?1736483030,,45000,,8,"브라운, 챠콜",0,PANTS > 트레이닝/레깅스
모비치 스트레이트 데님 팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511599&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=aGl3UFo%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110006542.gif?1729652658,,63800,,0,스카이,0,PANTS > 트레이닝/레깅스
에코 포켓 스트레이트 데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511548&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bWt3UFs%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110006502.gif?1729074201,,48000,,0,"데님3, 블루, 블랙",0,PANTS > 트레이닝/레깅스
산미구엘 미니포켓 워싱 일자팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510284&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=aGt3UFQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880020000772.gif?1712307417,,49800,,3,"핑크, 스카이",0,PANTS > 트레이닝/레깅스
블루밍데 워싱 일자 코튼 팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510090&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmh3UFU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880020000752.gif?1710752924,,49800,,4,"아이보리,크림, 베이지",0,PANTS > 트레이닝/레깅스
테이션 레직기일자데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508339&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmt%2FW15E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110006072.gif?1695803361,49800,34900,30,0,데님연청,0,PANTS > 트레이닝/레깅스
이염방지 생지데님 일자와이드 팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508163&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=aGp3U10%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110006142.gif?1737021609,,49800,,41,데님진청,0,PANTS > 트레이닝/레깅스
스웨트 구제일자데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507205&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmh9W15G,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110005902.gif?1682061963,39800,27900,30,4,데님연청,0,PANTS > 트레이닝/레깅스
립크 일자코튼팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507054&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm98W15H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110005862.gif?1680251868,,35000,,2,"아이보리,크림, 퍼플",0,PANTS > 트레이닝/레깅스
[made]오튼 트임밴딩팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505208&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmp3U1g%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110005932.gif?1684919227,19800,9800,51,15,"아이보리,크림, 블랙",0,PANTS > 트레이닝/레깅스
[made]골지스판 트임밴딩팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505129&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmx%2BW15B,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110005922.gif?1684919221,19900,9800,51,2,"베이지, 브라운, 블랙",0,PANTS > 트레이닝/레깅스
프리텐셀 하이보이핏데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=504550&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm1%2BW15C,"숏,기본,롱기장",//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110005122.gif?1654766457,,29800,,88,데님연청,0,PANTS > 트레이닝/레깅스
멜루나 일자데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=499825&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bWh3U1s%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0880020000732.gif?1737024258,,38000,,1,블루,0,PANTS > 트레이닝/레깅스
리토프 슬림일자팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=502458&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=a2h3U1Q%3D,"[빅사이즈]S,M,L,XL 4가지 사이즈",//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110004392.gif?1642491902,,,,140,"화이트, 베이지, 블랙",0,PANTS > 트레이닝/레깅스
레클리 일자데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=497534&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=a253U1U%3D,S~XL 사이즈!,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110002992.gif?1674810507,,,,21,데님연청,0,PANTS > 트레이닝/레깅스
아에린 컬러다잉 코튼 스판팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512508&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm54W19E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110006712.jpg?1743480014,,,,0,"아이보리,크림, 베이지, 그레이, 카키",0,PANTS > 트레이닝/레깅스
키포린 일자 데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=509754&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bWp3Ul0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0030110006342.gif?1706257138,,,,2,"데님연청, 데님진청",0,PANTS > 트레이닝/레깅스
