상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
메이드 카 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=63011&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmx3VA%3D%3D,"내추럴한 워싱감에 레트로한 프린팅
가볍게 입기 좋은 스탠다드 반팔티
(3color)",,25000,23800,5,0,"rgb(255, 255, 255);, rgb(222, 218, 204);, rgb(245, 206, 223);",라운드넥
파리스 나염 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57121&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm10W1o%3D,"벨벳질감의 후로피 나염이 포인트
이너로도 입기 좋은 데일리 티셔츠
(3color) *아이보리 3/17 입고예정*",,,26500,,33,"rgb(255, 255, 255);, rgb(213, 203, 193);, rgb(0, 0, 0);",라운드넥
패리스 자수 배색 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62987&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=amV1,"블랙 & 화이트 배색으로 깔끔한 포인트
심플한 듯 멋스런 트렌디한 티셔츠
(2color)",,,18000,,0,"rgb(255, 255, 255);, rgb(0, 0, 0);",라운드넥
소프트 5부 맨투맨 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61861&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmx5W1U%3D,"캐쥬얼하지만 후즐근하지 않는 탄탄한 소재!
지금부터 입기 좋은 5부 맨투맨 티 :)
(6color)",,,22800,,45,"rgb(222, 220, 215);, rgb(208, 167, 168);, rgb(194, 183, 143);, rgb(181, 198, 179);, rgb(197, 190, 182);, rgb(0, 0, 0);",라운드넥
소매버튼 시보리 후드,https://www.joamom.co.kr/shop/shopdetail.html?branduid=54894&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=Z2x3UFw%3D,"가볍고 바스락한 바이오워싱 코튼
아노락 느낌의 멋스런 루즈핏!
(3color)",,,36000,,98,"rgb(169, 157, 133);, rgb(255, 255, 255);, rgb(0, 0, 0);",라운드넥
아모 후로킹 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61779&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmx0W11G,"깔끔한 영문 후로킹 나염 반팔티!
루즈한 핏이라 여기저기 잘 활용돼요~
(3color)",,,22800,,19,"rgb(255, 255, 255);, rgb(224, 228, 206);, rgb(119, 164, 161);",라운드넥
깜봉 자수 린넨 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60229&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm96W11H,"세련되게 포인트 되는 레터링 자수!
린넨 55%, 뻣뻣함 없는 부드러운 린넨 소재
(3color)",,,29000,,285,"rgb(232, 221, 213);, rgb(255, 255, 250);, rgb(0, 0, 0);",라운드넥
스누피 프린팅 라글란 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62983&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=a2l3UFg%3D,"빈티지 감성이 담긴 워싱 코튼 소재에
스누피 프린팅이 귀여운 포인트인 티셔츠
(3color)",,,34500,,1,"rgb(255, 255, 255);, rgb(245, 211, 224);, rgb(88, 94, 83);",라운드넥
바이크 크랙 나염 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62978&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=aGd3UFk%3D,"빈티지한 멋스러움이 느껴지는 크랙 나염 반팔 티
루즈한 핏으로 채형커버 되면서 편안한 착용
(2color)",,,25000,,0,"rgb(255, 255, 255);, rgb(74, 74, 74);",라운드넥
[MADE] 니콜 블랑 맨투맨 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62223&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmV8Vw%3D%3D,"찰랑~이듯 실키한 소재의 여성스러운 핏,
블라우스 무드의 멋스러운 티!
(4color)",,,23000,,107,"rgb(0, 0, 0);, rgb(242, 239, 225);, rgb(212, 144, 157);, rgb(113, 135, 191);",라운드넥
챔프 프린팅 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62977&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=Zmd3UFs%3D,"데일리하면서 스타일리쉬하게 즐기는 T-shirt ♡
바이오워싱으로 부드럽고 쾌적한 착용감
(2color)",,,18000,,1,"rgb(255, 255, 255);, rgb(255, 246, 230);",라운드넥
돌먼 스트라이프 7부 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61928&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=ZmV8WQ%3D%3D,"돌먼 소매 + 아워글래스 허리 핏!
편안하고 세련된 무드의 스트라이프 티셔츠
(3color)",,,27000,,2,"rgb(199, 235, 197);, rgb(245, 198, 245);, rgb(18, 25, 46);",라운드넥
[MADE] 마고 인 파리 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62891&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm90W15F,"쾌적함과 쿨링감이 동시에 느껴지는 기능성 소재
마농마고의 감성을 고스란히 담아낸 라운드 티
(2color)",,,32500,,53,"rgb(250, 250, 250);, rgb(237, 199, 210);",라운드넥
캔디 스트라이프 5부소매 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62906&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=aW53U14%3D,"배색 컬러감이 다했다고 해도 과언이 아닌!
봄~여름 시즌 내내 일상에서 함께 해주세요★
(4color)",,,28500,,14,"rgb(219, 68, 103);, rgb(37, 84, 57);, rgb(218, 224, 237);, rgb(0, 0, 0);",라운드넥
페트리 5부 소매 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62934&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bGd3U18%3D,"높은 퀄리티를 자랑하는 탄탄함과 디테일!
여유있는 사이즈에 5부 소매로 지금부터 활용~
(4color)",,,36000,,4,"rgb(21, 29, 89);, rgb(124, 140, 65);, rgb(227, 220, 204);, rgb(79, 79, 79);",라운드넥
르마레 레터링 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62873&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=aGZ3U1g%3D,"코튼소재로 쾌적한 착용감&깔끔한 아웃핏!
레터링으로 밋밋함없이 한 끗-포인트있는 데일리 반팔티
(5color)",,,14000,,23,"rgb(65, 62, 150);, rgb(255, 255, 255);, rgb(0, 0, 0);, rgb(56, 125, 91);, rgb(206, 202, 222);",라운드넥
미유 스트라이프 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62843&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm91W15B,"스트라이프+트렌디한 컬러배색의 반팔 티★
어려보이기만한 아이템이 아닌 클래식한 무드를 더한 티셔츠
(4color)",,,19800,,7,"rgb(255, 255, 255);, rgb(209, 121, 209);, rgb(140, 140, 140);, rgb(41, 41, 41);",라운드넥
[MADE] 드프 롱 트임 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61839&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm99W15C,"(건조기 사용가능)단독 & 이너로 입기 좋은
베이직한 디자인의 가장 이상적인 루즈핏!
(2color)",,,23800,,34,"rgb(0, 0, 0);, rgb(252, 252, 252);",라운드넥
썬서프 도그 프린팅 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62879&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm17W15D,"귀여운 닥스훈트 강아지 프린팅이 더해진
면100% 편안한 착용감으로 입기 좋은 반팔티
(3color)",,,26000,,10,"rgb(255, 255, 255);, rgb(163, 163, 163);, rgb(31, 34, 48);",라운드넥
스팽글 핸드메이드 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62928&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm55W15M,"한땀한땀~ 수작업으로 만든 스팽글 포인트!
고퀄리티 특수 전사 프린팅의 반팔 티셔츠에요
(3color)",,,36000,,4,"rgb(255, 255, 255);, rgb(222, 209, 184);, rgb(0, 0, 0);",라운드넥
모레인 배색 티셔츠,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61767&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmx1W15N,"컬러감 있는 레터링과 귀여운 프린팅이
사랑스러운 스탠다드 핏 티셔츠 소개해드려요♡
(3color)",,,24800,,14,"rgb(252, 252, 252);, rgb(217, 209, 199);, rgb(82, 81, 82);",라운드넥
딜라잇 배색 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62951&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmx5W19E,"부드럽고 쫀쫀한 소재로 기분좋은 착용감!
고급진 후로킹 나염으로 스타일업",,,21800,,2,"rgb(250, 250, 250);",라운드넥
러브 초이스 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62909&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=Zm53Ul0%3D,"실켓 가공으로 피부에 닿는 촉감이 부드러운 티
깔끔한 후로킹 나염이 한눈에 쏘옥- 들어와요!
(4color)",,,19800,,10,"rgb(252, 252, 252);, rgb(245, 223, 245);, rgb(191, 191, 191);, rgb(54, 52, 71);",라운드넥
에센셜 슬라브 7부 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61846&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm17W19G,"옷장에 하나쯤 꼭 필요한 에센셜템!
휘뚜루마뚜루 즐기는 나만의 데일리룩
(5color)",,,26000,,18,"rgb(255, 255, 255);, rgb(245, 154, 200);, rgb(52, 99, 68);, rgb(40, 56, 138);, rgb(0, 0, 0);",라운드넥
갤 피그먼트 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62903&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=aGt3Ul8%3D,"피그먼트 워싱으로 빈티지한 무드 가득~
하나만 입어도 분위기 있어보이는 반팔 티셔츠
(2color)",,,27000,,0,"rgb(255, 255, 255);, rgb(79, 79, 79);",라운드넥
파리스 자수 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61765&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=a293Ulg%3D,"심플하지만 프렌치한 감성 가득~
어디에나 손쉽게 매칭하시기 좋아요!
(3color)",,,26000,,10,"rgb(63, 84, 61);, rgb(255, 255, 255);, rgb(0, 0, 0);",라운드넥
해피 프린팅 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62877&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmt%2BW19B,"키치한 프린팅이 그려진 화사한 반팔 티
포인트있게 연출하기 좋으실거에요 :)
*3/21(금) 입고예정*",,,31000,,1,"rgb(255, 255, 255);",라운드넥
비즈 핸드메이드 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62852&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bGZ3Ulo%3D,"프론트 부분에 핸드메이드 비즈 장식이
돋보이는 고급스러운 무드의 티셔츠
(2color)",,,38000,,2,"rgb(250, 248, 237);, rgb(0, 0, 0);",라운드넥
델리드 후드 맨투맨 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59130&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm18W19D,"데일리하게 휘뚜루마뚜루 편안한 무드~
미운 군살 쏙! 커버되는 여유핏
(4color)",,,31000,,27,"rgb(0, 0, 0);, rgb(240, 240, 240);, rgb(168, 168, 158);, rgb(191, 191, 191);",라운드넥
커프스 소매 스트라이프 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62902&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmh%2FW19M,"매시즌 유행없이 입어지는 스트라이프 티셔츠
투웨이 커프스 소매로 한끗 포인트있게-
(3color)",,,27800,,0,"rgb(252, 110, 58);, rgb(42, 96, 212);, rgb(0, 0, 0);",라운드넥
메종 트임 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61820&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=a2p3UlU%3D,"봉제+원단+디테일 퀄리티 좋은 여유핏 티셔츠!
따스한 봄날 단독으로 입기 좋아요~
(4color)",,,31500,,4,"rgb(255, 255, 255);, rgb(227, 204, 227);, rgb(240, 232, 223);, rgb(0, 0, 0);",라운드넥
딜리브 벌룬 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58173&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm98W1w%3D,"풍성한 소매 디테일이 예뻐요
소재감까지 훌륭해 착용감까지 굿!
(5color)",,,27000,,25,"rgb(245, 243, 237);, rgb(198, 190, 177);, rgb(164, 164, 161);, rgb(21, 22, 30);, rgb(0, 0, 0);",라운드넥
[MADE] 다우니 모달 긴팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62753&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bml0W10%3D,"퀄리티 좋은 모달코튼~ 부드럽고 쫀득한 소재감♡
기본중에 기본티 에센셜한 컬러로 깔별 소장 강추!
(6color / M, L)",,,17800,,5,"rgb(255, 255, 255);, rgb(227, 222, 195);, rgb(232, 223, 216);, rgb(159, 165, 209);, rgb(186, 186, 186);, rgb(0, 0, 0);",라운드넥
프롬미 크로스 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62242&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=Z253Uw%3D%3D,"옆모습까지 예쁜 라운딩 된 밑단 디자인!
크로스 된 프론트 넥 디자인으로 포인트 톡-
(4color) *브라운,블루그린 4/22(화) 입고예정*",,,25000,,61,"rgb(250, 250, 250);, rgb(52, 89, 87);, rgb(77, 69, 51);, rgb(15, 15, 15);",라운드넥
세인트 스트라이프 긴팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62811&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=Z2l3Ug%3D%3D,"덤블워싱된 탄탄한 코튼소재로 깔끔하고 편안하게~
데일리하게 포인트 주기 좋은 스트라이프 긴팔티
(5color)",,,16000,,24,"rgb(200, 214, 222);, rgb(222, 47, 82);, rgb(0, 0, 0);, rgb(177, 191, 168);, rgb(35, 35, 38);",라운드넥
머스트 라운드 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61663&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmx%2FW1g%3D,"과하지 않은 보트넥 디자인으로
편안하면서도 페미닌한 러블리함 한스푼!
(5color) *화이트 4/30(수) 입고예정*",,,13800,,40,"rgb(255, 255, 255);, rgb(242, 235, 179);, rgb(184, 184, 184);, rgb(50, 65, 102);, rgb(0, 0, 0);",라운드넥
샌드 미니쭈리 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62822&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmp4W1k%3D,"탄탄한 미니쭈리 반팔 티셔츠★
깔끔한 폰트로 휘뚜루~ 마뚜루~ 매치하기 좋아요
(3color) *아이보리 4/30(수) 입고예정*",,,27000,,5,"rgb(252, 252, 245);, rgb(245, 231, 176);, rgb(245, 203, 229);",라운드넥
데이즈 캐시 골지 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62431&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bW53Vw%3D%3D,"캐시미어가 블렌딩되어 부드러운 촉감과 유연한 텍스쳐!
일상에서 휘뚜루마뚜루~다양한 룩에 즐겨주세요 :)
(9color)",,,22000,,62,"rgb(250, 250, 245);, rgb(222, 216, 197);, rgb(117, 117, 117);, rgb(0, 0, 0);, rgb(242, 208, 224);, rgb(237, 183, 152);, rgb(247, 239, 195);, rgb(222, 197, 230);, rgb(220, 237, 245);",라운드넥
[MADE] 드프 라운드 베이직 티 24SS,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61649&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmp8W1s%3D,"4계절 꼭 필요한 질좋은 티셔츠♥
산뜻한 파스텔컬러! 한정수량 :)
(7color/M,L,XL)",,,19800,,534,"rgb(255, 255, 255);, rgb(242, 237, 213);, rgb(240, 208, 199);, rgb(216, 232, 240);, rgb(222, 219, 217);, rgb(63, 64, 66);, rgb(0, 0, 0);",라운드넥
헤리티지 모달 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62807&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=Z2t3WQ%3D%3D,"국내 제작의 깔끔한 반팔 티셔츠!
살에 닿는 촉감이 너무 좋은 모달 혼방 소재
(4color)",,,14000,,9,"rgb(250, 249, 247);, rgb(240, 238, 211);, rgb(245, 208, 224);, rgb(0, 0, 0);",라운드넥
멍돌이 박시핏 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62850&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bml9W1U%3D,"남녀 공용으로도 가능해 커플로 입기 좋은 박시티
디지털 프린팅 작업으로 더욱 선명하고 사실적인 나염~
(2color)",,,19800,,0,"rgb(255, 255, 255);, rgb(150, 150, 150);",라운드넥
어스데이 롤업 반팔티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61825&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=aGV8UQ%3D%3D,"키치한 프린팅 반팔티★
워싱된 코튼소재로 소프트한 텍스쳐!
(2color)",,,31000,,9,"rgb(255, 255, 255);, rgb(222, 222, 222);",라운드넥
릴렉스 맨투맨 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61641&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=a2Z3UF0%3D,"누구나 예쁘게 피팅 되는 멋스러운 핏♥
밑단 시보리 스냅단추로 오픈하는 고급스러운 무드 :)
(2color/F,L)",,,36000,,19,"rgb(250, 246, 237);, rgb(0, 0, 0);",라운드넥
쥬어니 프린팅 맨투맨,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62821&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=aGZ3UF4%3D,"가볍고 편안하게 입기 좋은 핏의 맨투맨티
은은한 파스텔톤 프린팅으로 화사한 봄 분위기
(3color)",,,20000,,10,"rgb(232, 226, 218);, rgb(202, 224, 211);, rgb(15, 25, 74);",라운드넥
[MADE] 니즈 레이어드 라운드 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62800&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm14W11H,"봄시즌 새로이 출시된,이너로 단품으로 활용도 좋은 티
탱그르한 텐셀로 체형을 자연스레 커버해주는 소재!
(3color / 1,2)",,,36500,,31,"rgb(235, 195, 198);, rgb(197, 220, 230);, rgb(0, 0, 0);",라운드넥
리본 후로킹 반팔 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62741&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm50W11A,"벨벳 후로킹 나염으로 입체감있는 반팔 티
단품 또는 아우터안 포인트템으로 딱이야!
(3color)",,,25000,,10,"rgb(240, 240, 237);, rgb(242, 231, 174);, rgb(221, 195, 235);",라운드넥
솜사탕 박시 롱 맨투맨,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61637&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bm18W11B,"봄 시즌 데일리 맨투맨 강력추천!
체형 커버 가능한 기장감과 여유핏~ :)
(6color) *민트 4/3(수) 입고예정*",,,29800,,36,"rgb(255, 255, 255);, rgb(230, 179, 170);, rgb(240, 218, 240);, rgb(184, 209, 191);, rgb(240, 234, 223);, rgb(0, 0, 0);",라운드넥
MJ™THE웜 U넥 티셔츠 JU04004,https://www.joamom.co.kr/shop/shopdetail.html?branduid=53240&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmp8W11C,"브랜드와 비교해도 자신있는 발열원단 더웜을 입는것 = 니트한장을 더 입는것 올겨울 히트텍 방황하지말고 조아맘에서! (M,L,XL / 2color)",,18500,9200,50,180,"rgb(178, 169, 164);, rgb(0, 0, 0);",라운드넥
크라운 나염 반팔티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61812&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=aWZ3UFs%3D,"부드러운 워싱 코튼 원단을 사용한 루즈핏
반팔티, 빈티지한 크랙 나염으로 소장 가치 up
(3color)",,,22000,,17,"rgb(245, 244, 240);, rgb(207, 232, 204);, rgb(39, 35, 59);",라운드넥
퍼프 스티치 5부 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62119&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=Z2l3UFQ%3D,"유니크한 절개 디테일과 스티치 포인트 !
볼륨감 있는 소매로 페미닌한 무드 한-스푼
(3color)",,,22800,,18,"rgb(255, 255, 255);, rgb(176, 176, 176);, rgb(0, 0, 0);",라운드넥
[MADE] 허밍 린넨 배색 나시,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62068&xcode=062&mcode=001&scode=&type=X&sort=manual&cur_code=062001&search=&GfDT=bmt5W11N,"린넨과 슬랍원단의 반전 매력♡
시원하고 편한 BL 느낌의 캡소매 티셧!
(5color)",,,35000,,25,"rgb(255, 255, 255);, rgb(216, 235, 240);, rgb(245, 217, 211);, rgb(74, 64, 58);, rgb(0, 0, 0);",라운드넥
