상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
앤더 데님 셔츠 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62935&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bmp0W11E,"부드럽고 가벼운 느낌이라
편안하게 자주 입어질 데님 셔켓!",,,34500,,6,"rgb(13, 58, 117);",자켓
로벤 하이넥 야상 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62901&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=aWx3UF0%3D,"가벼운 중량감에 매트함이 느껴지는 멋스런 소재
오버핏 좋아하시는 분들 꼬옥꼭 준비하세요~!
(2color)",,,63000,,1,"rgb(227, 227, 227);, rgb(71, 77, 76);",자켓
포포 하프 데님 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62881&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=aGp3UF4%3D,"하프길이감으로 낙낙하게 입기 좋은 데님 자켓
어디에나 잘 어울려, 매일매일 손이 가요~
(2color)",,,38000,,4,"rgb(123, 160, 179);, rgb(47, 85, 128);",자켓
스트라이프 트위드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62900&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=aWt3UF8%3D,"내구성 좋은 탄탄한 트위드 짜임에 노카라 넥라인
격식있는 자리부터 세미룩까지 다양하게 활용
(2color)",,,45800,,1,"rgb(197, 216, 232);, rgb(0, 0, 0);",자켓
캠던 하프 트렌치 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62899&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=amt3UFg%3D,"단정하고 깔끔한 실루엣에 A라인핏!
클래식 하면서 일상속에서 편하게 걸치기 좋아요
(2color)",,,93500,,2,"rgb(222, 216, 204);, rgb(0, 0, 0);",자켓
백포인트 루즈핏 청자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61798&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=Z2d3UFk%3D,"(후드 탈부착 가능) 빈티지워싱과
뒤태까지 책임지는 루즈핏 데님자켓!",,,36000,,10,"rgb(63, 85, 115);",자켓
라이거 데님 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58982&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bm13UFs%3D,"인스타에서 가장 업뎃문의 폭주했던~
역시나! 문의 많았던만큼 주문폭발~!
(2color)",,,31000,,38,"rgb(66, 78, 125);, rgb(149, 165, 196);",자켓
크로플 트위드 노카라 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62797&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=aGh3UFQ%3D,"친숙한 데님소재와 클래식한 트위드 소재의 만남
멋스러운 데일리룩으로 활용하기 좋은 가성비템!
(2color)",,,36000,,13,"rgb(120, 157, 171);, rgb(51, 51, 82);",자켓
[MADE] 블랑슈 트위드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61587&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=Zmx3UFU%3D,"품절대란이었던 블랑슈가 드디어 재출시!
트위드 고유의 고급스러움을 여유로운 핏으로
즐길 수 있는 트랜디한 노카라 자켓
(3color / 1,2)",,,98000,,158,"rgb(252, 249, 242);, rgb(0, 0, 0);, rgb(235, 228, 185);",자켓
브렌트 가죽 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55180&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bm11W15E,"누적판매 7000장 초베스트 상품!
가격대비 퀄리티 좋은 아이템!
(4color)",,,38000,,614,"rgb(195, 185, 179);, rgb(171, 155, 120);, rgb(89, 63, 37);, rgb(82, 82, 82);, rgb(0, 0, 0);",자켓
에코 레더 7부 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62820&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bmx5W15F,"리얼 못지않은 퀄리티! 유연한 레더 소재로 멋스럽게~
캐주얼과 클래식 사이의 웨어러블 레더자켓 준비했어요 :)
(3color)",,,55000,,4,"rgb(242, 238, 228);, rgb(240, 206, 206);, rgb(52, 52, 77);",자켓
하이넥 하프 트렌치 코트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61788&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=Z2l3U14%3D,"가격대비 디자인 퀄리티 아주 만족스러워요
탄탄한 원단으로 봄가을 모두 굿굿!!
(3color)",,63500,53500,16,14,"rgb(0, 0, 0);, rgb(186, 174, 151);, rgb(227, 225, 209);",자켓
세이지 퀼팅 레더 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62808&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=Z2l3U18%3D,"세련된 컬러감과 디자인이 돋보이는 에코 레더 자켓
퀼팅 패턴이 돋보이는 페미닌한 무드
(3color)",,,57000,,4,"rgb(232, 231, 220);, rgb(228, 237, 216);, rgb(0, 0, 0);",자켓
라프 비죠 크롭자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61810&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=amx3U1g%3D,"옷좀 아는 언니가 선택한 감각적인 디자인!
원단/봉제 퀄리티 좋은 자켓 :)
(2color)",,,85500,,5,"rgb(148, 131, 114);, rgb(0, 0, 0);",자켓
무이 에코 레더 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61731&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bmt%2FW15B,"툭툭 걸치기 좋은 가볍고 편한 트렌치 레더 자켓
퀄리티 좋은 원단으로 멋스러워요 :)
(2color)",,121000,84700,30,0,"rgb(0, 0, 0);, rgb(245, 243, 235);",자켓
메리노울 핸드메이드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61497&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=amV%2FVw%3D%3D,"메리노울100%, 차르르 윤기나는 고급스런 터치감!
모던 한 듯 여성스러운 핸드메이드 코트자켓
(S,M / 2color)",,,99000,,47,"rgb(153, 145, 139);, rgb(99, 99, 99);",자켓
[MADE] 피코 세미크롭 가죽 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60817&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bGl3U1s%3D,"프렌치한 무드로 멋내기 좋은,
간절기 시즌 필수 레더자켓 추천드려요 :)
(3color)",,47000,39900,15,79,"rgb(118, 111, 101);, rgb(204, 192, 169);, rgb(0, 0, 0);",자켓
[MADE] 무아 텐셀 브이넥 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61889&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=Zmh3U1Q%3D,"셋업과 단독으로 활용하기 좋은 자켓 !
소프트한 터치의 텐셀 블렌딩 소재로 한여름까지
(2color/1,2)",,,75000,,10,"rgb(128, 117, 106);, rgb(43, 47, 64);",자켓
[MADE] 더무드 쿨링 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61891&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=Z2h3U1U%3D,"여름에도 포기할 수 없는 자켓!
구김 걱정 없이 시원하게 걸치기 좋아요♡
(4color/1,2)",,,58500,,208,"rgb(255, 255, 255);, rgb(245, 213, 211);, rgb(204, 197, 188);, rgb(0, 0, 0);",자켓
[MADE] 제니 트위드 울 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62221&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bm59W19E,"울30% 원사부터 디자인까지 퀄리티 훌륭한,
고급스럽고 러블리한 스탠다드핏 노카라 트위드 자켓!
(3color / 1, 2)",,98000,69000,30,35,"rgb(245, 243, 237);, rgb(237, 190, 209);, rgb(0, 0, 0);",자켓
[MADE] 로랑 테일러드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62222&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=aWp3Ul0%3D,"베이직한 디자인에 트렌디함까지♡
간절기 필수 아우터 낙낙핏- 테일러드 자켓 !
(3color)",,83000,59800,28,30,"rgb(56, 51, 49);, rgb(199, 189, 169);, rgb(0, 0, 0);",자켓
[MADE] 켄달 커버핏 투버튼 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61597&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bm1%2FW19G,"누구에게나 어떤코디에나 가장 입기좋은 핏!
봉제,디테일,공정,원단 프리미엄급
(3color / 1,2)",,,69800,,113,"rgb(112, 100, 95);, rgb(242, 236, 228);, rgb(0, 0, 0);",자켓
[MADE] 켄달 커버핏 투버튼 자켓 23FW,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60815&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bmt1W19H,"봉제,디테일,공정,원단 모두 프리미엄으로 준비했어요! (2color / 1,2)",,69800,48800,30,53,"rgb(128, 116, 108);, rgb(0, 0, 0);",자켓
루이스 퀼팅 셔츠 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62780&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bm17W19A,"2온스, 가벼운 착용감의 퀼팅 셔츠 자켓!
편안하면서 갖춰진 무드의 디자인
(3color)",,,36000,,5,"rgb(245, 241, 237);, rgb(172, 191, 188);, rgb(0, 0, 0);",자켓
메리 울 니트 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62551&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=aGV%2BVA%3D%3D,"울50% 높은 울함량으로 탄탄하고 훈훈해요!
오픈형에 라글란 디자인으로 여유로운 착용감
(3color) *그레이 3/17 입고예정*",,,65000,,1,"rgb(232, 224, 204);, rgb(145, 150, 153);, rgb(0, 0, 0);",자켓
[MADE] 스코티 야크울 핸드메이드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62408&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bmt6W19C,"파인울90% 야크울10%
여성스러우면서도 사랑스러운 무드의
코쿤핏 실루엣 핸드메이드 울자켓♡
+머플러 세트구성",,198000,118000,40,24,"rgb(240, 240, 240);, rgb(66, 42, 39);, rgb(54, 54, 54);",자켓
셀 골드버튼 트위드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61594&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=Zm13Uls%3D,"셀*느 디자인으로 탄탄하고 고급진 소재감에
적당한 신축성 누빔안감으로 간절기 강추 자켓!!
(S~L)",,,129000,,11,"rgb(29, 33, 61);",자켓
프라하 트렌치 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61816&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bGt3UlQ%3D,"에어로 워싱으로 사박사박한 터치감!
초여름까지 입기 좋은 와샤 트렌치자켓
(2color)",,,,,6,"rgb(217, 215, 211);, rgb(29, 33, 43);",자켓
오브에 스트링 점퍼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59025&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=amx3UlU%3D,"2022년 연말감사제 최대 90% 세일
바스락~ 지금 딱! 걸치기 좋은 점퍼 아방한 라인에 트렌디한 세미 크롭 점퍼 (2color)",,,,,3,"rgb(85, 102, 86);, rgb(0, 0, 0);",자켓
애쉬 워싱 데님 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62911&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bGV9,"자신있는 추천! 유연한 데님이라 편안하게
심플한 코디에 가볍게 툭!",,,,,6,"rgb(152, 170, 181);",자켓
[MADE] 앤더슨 트임 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62723&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bml3UA%3D%3D,"백슬릿 디테일이 멋스러운 루즈핏 자켓
깔끔하고 멋스러운 핏을 완성시켜주는 고급스런 텍스처
(2color)",,,,,79,"rgb(122, 122, 122);, rgb(0, 0, 0);",자켓
제인 후드배색 레더 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62432&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=amd3Uw%3D%3D,"캐주얼한 점퍼형의 레더자켓으로
탈부착 가능한 후드니트로 2가지무드로 연출
(3color)",,,,,12,"rgb(240, 230, 211);, rgb(182, 186, 164);, rgb(0, 0, 0);",자켓
[MADE] 코코드 썸머 트위드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61888&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bm91W18%3D,"트위드 결감에 텐션까지 좋은 브랜드퀄리티.
한여름까지 착용할 수 있는 썸머 자켓!
(3color/1,2)",,,,,178,"rgb(255, 255, 255);, rgb(242, 237, 228);, rgb(0, 0, 0);",자켓
[MADE] 르마레 테일러드 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61866&xcode=067&mcode=002&scode=&type=X&sort=manual&cur_code=067002&search=&GfDT=bmx8W1g%3D,"격식은 물론 일상 속에서도 활용도가 높아요♡
르마레 썸머 버전~진짜 날씬해보여요!!
(2color / 1,2)",,,,,29,"rgb(190, 223, 235);, rgb(0, 0, 0);",자켓
