상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
[MADE] 리우 앙고라 폴라 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60803&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=Z2t3Vg%3D%3D,"누적판매 5천장 *new컬러출시! 앙고라 소재의 따뜻한 이너 티셔츠, 갑갑함 전혀없는 폴라넥으로 편하게 입으세요 :)
(M,L / 7color)",,21800,10900,50,450,"rgb(250, 250, 247);, rgb(214, 209, 199);, rgb(235, 209, 209);, rgb(218, 234, 240);, rgb(107, 98, 87);, rgb(82, 69, 64);, rgb(0, 0, 0);",폴라/터틀넥
버튼 스트라이프 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62714&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=bm95W1Q%3D,"버튼 포인트로 세련된 무드의 폴라 니트-!
손쉽게 멋내기 좋은 아이템으로 강/력/추/천
(4color)",,,27000,,2,"rgb(255, 255, 255);, rgb(207, 199, 188);, rgb(197, 217, 222);, rgb(0, 0, 0);",폴라/터틀넥
뮤트 하프집업 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62697&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=bWp3WA%3D%3D,"깔끔한 하찌 짜임! 지금부터 봄까지~
일상에서 활용하기 좋은 하프집업 니트 :)
(3color)",,,22500,,3,"rgb(235, 232, 218);, rgb(140, 200, 230);, rgb(105, 105, 105);",폴라/터틀넥
베이글 라글란 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62682&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=ZmZ3UFw%3D,"레터링 배색 포인트로 단품으로도 좋아요!
조임없는 편안한 착용감의 반폴라 디자인
(3color)",,,31000,,3,"rgb(250, 248, 237);, rgb(204, 189, 161);, rgb(183, 213, 235);",폴라/터틀넥
러블리 레이스 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62614&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=bm17W11F,"러블리한 포인트들로 페미닌 무드 가득~
슬림한 라인으로 레이어드하기 좋아요!
(2color)",,,22800,,4,"rgb(235, 231, 218);, rgb(0, 0, 0);",폴라/터틀넥
[MADE] 니즈 레이어드 울텐셀 폴라 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62576&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=bmh9W11G,"텡그르르한 텐셀 촉감은 다들 너무 잘 아시죠?!
입은 듯 안입은 듯 편안하고 울혼방으로 훈훈한 이너티!
(3color)",,,39800,,23,"rgb(143, 143, 143);, rgb(89, 53, 53);, rgb(0, 0, 0);",폴라/터틀넥
로렌 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62561&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=aGZ3UF8%3D,"인기많은 '로렌' 반폴라 버전
여유있는 핏에 롱한 길이감으로 체형커버!
(7color)",,,22800,,42,"rgb(247, 247, 247);, rgb(64, 49, 29);, rgb(84, 130, 158);, rgb(13, 40, 89);, rgb(153, 153, 153);, rgb(61, 61, 61);, rgb(0, 0, 0);",폴라/터틀넥
세느 폴라 롱 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62546&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=bm50W11A,"♥1000장이상 판매♥ 롱니트가 1만원대라니!
가성비 최고 니트
(6color)",,32500,16900,48,44,"rgb(250, 247, 250);, rgb(209, 205, 209);, rgb(181, 169, 138);, rgb(190, 212, 207);, rgb(209, 138, 138);, rgb(0, 0, 0);",폴라/터틀넥
[MADE] 소프트 기모 폴라 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62490&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=aG53UFk%3D,"대국민폴라티♥ 쫄리지 않고 너무 편안해요~
말랑뽀송~ 부드러운 속기모까지 겨울필수템!
(6color / M,L)",,21800,17400,20,838,"rgb(232, 232, 232);, rgb(224, 211, 182);, rgb(204, 145, 129);, rgb(165, 194, 204);, rgb(112, 112, 112);, rgb(0, 0, 0);",폴라/터틀넥
[MADE] 도도 베이직 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62437&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=Z2d3UFo%3D,"#워셔블니트♡ 폴라 니트로 정말 이만한게 없는,
극찬 넘쳐나는 코디의 정석 국민니트!
(6color)",,23000,14900,35,897,"rgb(245, 245, 245);, rgb(232, 225, 220);, rgb(228, 235, 171);, rgb(247, 181, 222);, rgb(85, 158, 110);, rgb(168, 168, 168);, rgb(84, 65, 43);, rgb(0, 0, 0);",폴라/터틀넥
[MADE] 임스 베이직 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62438&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=aWp3UFs%3D,"새로운 컬러로 출시된 겨울 니트의 찐템!
고객님들이 증명해주시는 후기 확인해주세요
(10color)",,22000,17600,20,29,"rgb(250, 250, 250);, rgb(207, 202, 192);, rgb(133, 133, 133);, rgb(212, 198, 171);, rgb(107, 31, 46);, rgb(84, 59, 40);, rgb(18, 25, 74);, rgb(0, 0, 0);, rgb(245, 208, 221);, rgb(175, 227, 204);",폴라/터틀넥
웨픈 캐시 반폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61536&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=bm55W11M,"맨살에 닿아도 부드럽고 따뜻한 소재감
깔끔한 핏의 기본 니트
(5color)",,,27000,,42,"rgb(138, 157, 186);, rgb(250, 246, 240);, rgb(128, 128, 128);, rgb(84, 74, 74);, rgb(0, 0, 0);",폴라/터틀넥
홀가 캐시울 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61427&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=bm96W11N,"캐시미어+울 블렌딩된 폭폭하게 소프트한 터치감,
홀가먼트 방식으로 여릿하게 고급스러운 핏감
(3color)",,,49500,,8,"rgb(247, 235, 242);, rgb(196, 183, 173);, rgb(51, 54, 71);",폴라/터틀넥
글리터 펄 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61407&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=aWd3U1w%3D,"은은하게 반짝이는 펄사 블렌딩으로
특별한날 포인트 주기 좋은! 보들하게 자극없이 터치감도 굿
(4color)",,,32500,,18,"rgb(247, 241, 220);, rgb(150, 142, 135);, rgb(158, 158, 158);, rgb(0, 0, 0);",폴라/터틀넥
메탈 버튼 메리노 울 조끼,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61384&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=bWt3U10%3D,"은은하게 반짝이는 메탈사로 고급스러워
과하지 않게 포인트 주기 좋아요
(3color)",,,54000,,6,"rgb(204, 201, 190);, rgb(163, 163, 163);, rgb(0, 0, 0);",폴라/터틀넥
벨리어 하찌 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61336&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=amZ3U14%3D,"화사한 컬러감으로 얼굴 톤까지 밝혀 줄!
군살 쏙! 여유핏에 도톰한 하찌짜임으로 포근함까지
(4color)",,,22800,,23,"rgb(245, 243, 237);, rgb(207, 145, 176);, rgb(138, 186, 172);, rgb(0, 0, 0);",폴라/터틀넥
주드 캐시울 폴라,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61330&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=aGl3U18%3D,"폭폭하게 입자마자 따스함이 느껴지는 캐시울 니트!
컬러감이 너무 고급져 이너로 코디 잘되요
(10color)",,45000,31500,30,7,"rgb(0, 0, 0);, rgb(163, 163, 163);, rgb(143, 141, 133);, rgb(64, 50, 37);, rgb(163, 142, 111);, rgb(250, 240, 220);, rgb(186, 112, 158);, rgb(227, 202, 227);, rgb(250, 247, 250);, rgb(125, 150, 179);",폴라/터틀넥
[MADE] 소프트 기모 폴라 티 JT08511,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60801&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=bm51W15A,"목 조임 걱정 하나도 없는, 기모 폴라 티셔츠! 겨울철 활용 만점 따뜻한 데일리웨어♡
(6color / M,L)",,19500,11500,41,516,"rgb(0, 0, 0);, rgb(217, 207, 191);, rgb(117, 117, 117);, rgb(79, 79, 79);, rgb(211, 186, 217);, rgb(255, 255, 235);",폴라/터틀넥
브라운 반폴라 맨투맨 티,https://www.joamom.co.kr/shop/shopdetail.html?branduid=57701&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=bmx%2FW15B,"반폴라 디자인의 맨투맨!
부클 영문 레터링으로 포인트되어요
(3color)",,,28500,,24,"rgb(230, 225, 213);, rgb(177, 177, 179);, rgb(67, 50, 45);",폴라/터틀넥
케이블 캐시 폴라 니트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61498&xcode=062&mcode=004&scode=&type=X&sort=manual&cur_code=062004&search=&GfDT=bm50W15C,"은은한 케이블 짜임에 보들보들 자극없는 캐시 소재
클래식 무드로 이너로 여기저기 활용도 굿
(5color)",,,,,25,"rgb(250, 248, 242);, rgb(219, 209, 204);, rgb(115, 100, 95);, rgb(130, 130, 130);, rgb(0, 0, 0);",폴라/터틀넥
