상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리
플랫 스트라이프 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62872&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmp6W1o%3D,"탁- 떨어지는 클린한 핏에 깔끔한 스트라이프 패턴!
캐쥬얼하면서 클래식한 무드의 니트 가디건♡
(2color)",,,32500,,1,"rgb(235, 202, 226);, rgb(0, 0, 0);",가디건
스프링부클 루즈가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61824&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=aWl3Vg%3D%3D,"가디건의 계절!
봄을 알리는 산뜻한 가디건 준비했어요♡
(4color)",,,25000,,20,"rgb(228, 227, 223);, rgb(185, 175, 207);, rgb(183, 196, 212);, rgb(19, 19, 29);",가디건
베이직 하찌 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62861&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmh3WQ%3D%3D,"미니멀한 디자인에 폭넓은 다양한 컬러웨이!
일상에서 두고두고 예쁘게 즐겨주세요♡
(7color)",,,27000,,3,"rgb(255, 255, 255);, rgb(240, 231, 194);, rgb(224, 186, 224);, rgb(177, 217, 224);, rgb(255, 0, 0);, rgb(18, 65, 219);, rgb(0, 0, 0);",가디건
스프링 세일러 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62867&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm18W1U%3D,"밀도높은 짜임으로 자켓처럼 깔끔하게 떨어지는 가디건!
세일러 카라 디자인으로 봄시즌 기분전환 하기 좋아요♡
(3color)",,,34500,,2,"rgb(250, 248, 242);, rgb(242, 223, 242);, rgb(41, 43, 59);",가디건
코르셀 V넥 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62866&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=amp3UFw%3D,"[모달 블렌딩] 분위기를 살리는 페미닌한 가디건♡
너 살 빠졌어?소리 절로 듣게 되실거에요~
(5color)",,,32500,,3,"rgb(252, 251, 247);, rgb(247, 225, 168);, rgb(153, 153, 153);, rgb(23, 28, 66);, rgb(0, 0, 0);",가디건
[1+1] 레터 브이넥 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61768&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=Z2x3UF0%3D,"봄하면 딱 떠오르는 싱그러운 컬러부터 베이직한
컬러까지 다 갖춘 가디건:)♡
(6color)",,,22800,,55,"rgb(0, 0, 0);, rgb(255, 255, 250);, rgb(235, 230, 213);, rgb(107, 176, 162);, rgb(240, 197, 225);, rgb(110, 110, 110);",가디건
배색 레이어드 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62818&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmt1W11G,"배색+레이어드 포인트로 센스있는 룩 완성!
차분하고 깔끔한 인상 심어드릴 니트 가디건
(3color)",,,31000,,1,"rgb(240, 192, 201);, rgb(247, 245, 240);, rgb(184, 184, 184);",가디건
앤비 셔츠카라 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62864&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=Z2x3UF8%3D,"셔츠와 가디건이 만나 하나로 끝나는 레이어드템
깔끔하게 잘 챙겨입은 듯한 느낌을 주는 니트 가디건
(3color)",,,25000,,5,"rgb(255, 255, 255);, rgb(107, 107, 107);, rgb(13, 25, 51);",가디건
세인트 라인 집업 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62765&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=ZmV8VQ%3D%3D,"지금부터 간절기내내 활용하기 좋은 니트 집업!
깔끔한 배색라인으로 세미캐주얼룩 완성
(3color)",,,34500,,5,"rgb(245, 237, 223);, rgb(181, 181, 181);, rgb(32, 31, 66);",가디건
쉘 스트랩 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62824&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm17W11B,"단독으로 입었을 때 가장 예쁜, 가디건!
밑단 스트링으로 원하는 아웃핏 연출 가능
(3color)",,,31000,,4,"rgb(250, 249, 247);, rgb(135, 135, 135);, rgb(18, 28, 46);",가디건
라운드 비스코스 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=53718&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmp%2FW11C,"기분좋게 착용되는 부드러운 촉감
베이직해서 여러장 쟁이면 활용도 좋아요
(8color)",,,23500,,184,"rgb(255, 255, 255);, rgb(186, 245, 245);, rgb(235, 228, 160);, rgb(242, 234, 223);, rgb(17, 19, 48);, rgb(235, 150, 235);, rgb(204, 204, 204);, rgb(0, 0, 0);",가디건
로랑쉬 골드버튼 브이넥 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59779&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmx0W11D,"극강의 부드러움으로 착용시 기부니가 너무 좋아요!
사이즈감까지 만족스런,단품으로 입기에도 좋은 가디건
(6color)",,,23500,,28,"rgb(250, 250, 250);, rgb(224, 214, 194);, rgb(220, 181, 199);, rgb(159, 191, 186);, rgb(130, 130, 130);, rgb(0, 0, 0);",가디건
애리스 카라 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55844&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=amp3UFQ%3D,"매시즌 스테디셀러! 차려입은듯한 디자인~
기본이면서도 은은한 카라 포인트
(6color)",,,27000,,273,"rgb(198, 193, 187);, rgb(0, 0, 0);, rgb(107, 107, 107);, rgb(168, 131, 131);, rgb(250, 249, 247);, rgb(145, 168, 163);",가디건
쥬뗌 카라 집업 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62787&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm98W11N,"단품&아우터,다양하게 즐기기 좋은 니트웨어
지퍼 오픈&클로징으로 다양한 스타일링 OK!
(3color)",,,31000,,1,"rgb(245, 241, 233);, rgb(193, 224, 224);, rgb(22, 29, 66);",가디건
에밀리 스트라이프 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62825&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=aWV%2FUQ%3D%3D,"클래식한 스트라이프 배색 패턴에 금장 포인트
단품 또는 이너로 쭈~욱! 부드러운 착용감까지 굿!
(3color)",,,28500,,5,"rgb(151, 170, 191);, rgb(252, 251, 247);, rgb(38, 37, 69);",가디건
마론 스트라이프 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62767&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=am93U10%3D,"[조아맘 단독 특가] 입을 때 마다 느껴지는 고급스러움
배색 스트라이프 패턴으로 포인트 확실한 니트 가디건
(2color)",,49500,39500,20,5,"rgb(250, 245, 240);, rgb(0, 0, 0);",가디건
마가렛 배색 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62764&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmp1W15G,"배색 라인 디테일에 실버 버튼 포인트로
고급스러운 분위기가 물씬 느껴지는 니트 가디건 :)
(3color)",,,28500,,1,"rgb(240, 236, 233);, rgb(153, 153, 153);, rgb(15, 23, 33);",가디건
몽쥬 울 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62456&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm59W15H,"몽글몽글 폭닥하면서 톡톡한 두께감에
아방한핏이 너무나 매력적이죠!
(3color)",,32500,26000,20,14,"rgb(245, 245, 245);, rgb(48, 33, 25);, rgb(222, 132, 129);",가디건
허밍 후드 집업 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62436&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bml8W15A,"기분좋은 포근함으로, 아우터 단품으로
겨울에는 이너로 다양하게 입기좋은 머스트템
(3color)",,,28500,,10,"rgb(255, 253, 247);, rgb(245, 206, 210);, rgb(99, 105, 107);, rgb(0, 0, 0);",가디건
러브 비딩 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61758&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmt3U1k%3D,"수작업으로 이루어진 비딩 포인트♡
프리미엄 RN사로 무너지지 않는 실루엣 연출!
(4color)",,55000,34600,37,3,"rgb(0, 0, 0);, rgb(249, 250, 235);, rgb(158, 199, 135);, rgb(230, 172, 230);",가디건
포그 니트 나시 가디건 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61719&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=Zmp3U1o%3D,"이너 세트 구성으로 따로, 또 같이 활용 만점!
코디 걱정없이 내츄럴 꾸안꾸룩 완성♡
(3color)",,,53500,,4,"rgb(207, 224, 234);, rgb(255, 255, 255);, rgb(0, 0, 0);",가디건
[MADE] 라레 쥬얼리 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61679&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bGt3U1s%3D,"(코튼50%) 쾌적하고 산뜻한 착용감♥
쥬얼리 포인트로 걸치기만 해도 스타일 UP!
(3color)",,,54000,,7,"rgb(0, 0, 0);, rgb(235, 181, 209);, rgb(237, 236, 218);",가디건
킨더 카라 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59263&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=aml3U1Q%3D,니트탑으로 연출하기 좋은 고급진 무드! 보들하게 자극없는 캐시미어 블렌딩 소재 (3color),,,44000,,14,"rgb(208, 202, 200);, rgb(71, 51, 41);, rgb(0, 0, 0);",가디건
클린 터치 후드 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61938&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=amd3U1U%3D,"가볍고 얇직한 소재로 여름까지 입기 좋아요!
캐주얼한 무드로 가볍게 툭 걸쳐봐요-
(4color)",,23500,17100,27,34,"rgb(0, 0, 0);, rgb(255, 255, 255);, rgb(140, 165, 168);, rgb(242, 138, 180);",가디건
라므 브이넥 반팔 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=58872&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bGV%2BUQ%3D%3D,데일리하게 착용하기 좋은 세련된 무드 부드럽게 착용감도 굿! (5color),,,22800,,152,"rgb(255, 255, 255);, rgb(195, 174, 155);, rgb(138, 159, 164);, rgb(76, 98, 95);, rgb(0, 0, 0);",가디건
롤린 부클 스트라이프 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61851&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=Z2t3Ul0%3D,"내츄럴한 무드- 쇄골라인 살짝 드러나는
여리한 V넥 스트라이프 니트 :)
(2color)",,32500,22700,30,0,"rgb(222, 213, 202);, rgb(22, 30, 71);",가디건
스카이 골드 버튼 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61674&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=aGh3Ul4%3D,"고슬고슬 매력적인 부클 소재 ♥
페미닌과 고급스러움을 동시에 느껴보세요",,48000,33600,30,9,"rgb(141, 161, 184);",가디건
벨로체 린넨 썸머 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60659&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=Z2l3Ul8%3D,여릿하게 한여름까지 쭉-입기 좋은 린넨 가디건! 쫀쫀한 시보리로 아방하게 떨어지는 핏감이 예뻐요 (6color),,,27000,,25,"rgb(255, 255, 255);, rgb(160, 156, 144);, rgb(187, 158, 158);, rgb(110, 143, 186);, rgb(85, 134, 102);, rgb(61, 61, 65);",가디건
스트라이프 버튼 반팔 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60616&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm56W19A,"세련되게 포인트가 되어 줄 스트라이프 가디건!
고슬한 터치감에 시원한 썸머 니트 소재
(2color)",,49500,34600,30,1,"rgb(62, 142, 222);, rgb(0, 0, 0);",가디건
울 블렌딩 니트 가디건 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62375&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bml8W19B,"까슬거림 하나 없는 프리미엄울 30%~
여리여리한 페미닌 무드의 니트 세트템♡
(3color)",,53500,33500,37,1,"rgb(209, 204, 194);, rgb(171, 171, 171);, rgb(0, 0, 0);",가디건
코지 하이넥 니트 세트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61520&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=aWx3Ulo%3D,"탄탄한 짜임의 고급진 집업과
여유핏의 팬츠가 셋트로 이가격~!
(3color)",,,64000,,7,"rgb(245, 243, 240);, rgb(212, 209, 190);, rgb(0, 0, 0);",가디건
고티에 캐시울 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61135&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=amx3Uls%3D,"고급스러운 버튼 포인트로 세련된,
훈훈함이 감도는 포근한 캐시울 소재
(4color)",,,29800,,27,"rgb(0, 0, 0);, rgb(250, 249, 247);, rgb(171, 166, 142);, rgb(73, 114, 186);",가디건
메리노울 브이넥 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61125&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=aGV%2BWQ%3D%3D,"포근한 고퀄리티 원사 메리노울 100%
고급진 무드로 소장 가치 있는 가디건!
(4color)",,,43500,,14,"rgb(222, 215, 182);, rgb(235, 188, 235);, rgb(145, 145, 145);, rgb(84, 93, 125);",가디건
브엘리 버튼 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=60916&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bG13UlU%3D,"소프트하게 기분좋은 착용감!
히든 단작으로 깔끔하게 세련된 실루엣
(4color)",,,28500,,18,"rgb(235, 225, 221);, rgb(158, 147, 142);, rgb(116, 128, 140);, rgb(0, 0, 0);",가디건
러블린 퍼프소매 진주 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59981&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm5%2BW1w%3D,"아방한 퍼프 소매로 여성스러운 무드
산뜻한 길이감으로 스커트 코디에 강추
(3color)",,,32500,,26,"rgb(212, 172, 170);, rgb(240, 231, 224);, rgb(0, 0, 0);",가디건
소호 울 롱 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59183&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bml%2BW10%3D,"[새해맞이 추가할인]바디라인 폭-감싸주는 포근한 울가디건
어디에나 걸쳐주기 좋아 활용도 만점
(3color)",,47500,38000,20,10,"rgb(178, 163, 148);, rgb(212, 164, 152);, rgb(120, 120, 120);",가디건
에루아 V넥 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=56004&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=amp3Uw%3D%3D,티처럼 하나만 슥입어주어도 넘예뻐 살짝 여유있는 핏이라 내추럴해요 (7color),,,27000,,146,"rgb(229, 221, 210);, rgb(240, 227, 175);, rgb(227, 200, 179);, rgb(0, 0, 0);, rgb(204, 159, 140);, rgb(116, 146, 157);, rgb(161, 145, 129);",가디건
라비드 진주 퍼프 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=55728&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm95W18%3D,"밀도 높은 조직감의 니트 가디건!
페미닌한 무드를 연출해주어 강력 추천
(3color)",,,32500,,91,"rgb(18, 25, 35);, rgb(208, 198, 188);, rgb(0, 0, 0);",가디건
레이 카라 펄 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62735&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmx3VQ%3D%3D,"은은한 펄사로 포인트가 되어주는 니트 가디건
졸업입학학부모참여모임룩 등등으로 강추~!
(3color)",,,55000,,1,"rgb(240, 238, 225);, rgb(133, 133, 133);, rgb(0, 0, 0);",가디건
라인배색 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62725&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmt4W1k%3D,"세련되면서 단정한 라인배색 니트 가디건-
버튼 포인트로 클래식한 분위기 물씬~
(3color)",,,32500,,2,"rgb(240, 238, 233);, rgb(188, 214, 224);, rgb(46, 47, 64);",가디건
로렌 골드버튼 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62703&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bGd3Vw%3D%3D,"스탠다드한 핏에 골드 버튼이 매력적인
다양한 컬러감의 활용 좋은 니트 가디건♡
(5color)",,,21500,,10,"rgb(232, 149, 172);, rgb(179, 0, 0);, rgb(25, 103, 181);, rgb(102, 102, 102);, rgb(0, 0, 0);",가디건
헤어리 울 루즈핏 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62680&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm19W1s%3D,"포근함이 느껴지는 헤어리 루즈핏 가디건♡
루즈한 핏으로 여리여리해 보여요~
(3color)",,,34500,,3,"rgb(245, 244, 237);, rgb(178, 182, 184);, rgb(36, 48, 71);",가디건
펌킨 스트라이프 배색 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62681&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmt5W1Q%3D,"각기 다른 배색으로 포인트 주기 좋은 니트 가디건
도톰하고 신축성 좋은 여유있는 스탠다드 실루엣!
(3color)",,,31000,,1,"rgb(252, 246, 174);, rgb(196, 169, 214);, rgb(87, 82, 63);",가디건
세일러 가오리핏 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62652&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bW53WA%3D%3D,"비스코스+울 혼방으로 부드럽고 가볍
볼레로 같은 우아한 분위기 연출~
(3color)",,,28500,,0,"rgb(207, 204, 198);, rgb(176, 176, 176);, rgb(0, 0, 0);",가디건
스노우 노르딕 니트 집업,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62627&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bWl3UFw%3D,"윈터시즌 감성 물씬~ 일상에서 포인트있게!
노르딕 니트 집업으로 기분전환해보세요 :)
(2color)",,36000,25200,30,8,"rgb(245, 243, 228);, rgb(158, 158, 158);",가디건
메리 울 니트 자켓,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62551&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm50W11F,"울50% 높은 울함량으로 탄탄하고 훈훈해요!
오픈형에 라글란 디자인으로 여유로운 착용감
(3color) *그레이 3/17 입고예정*",,,65000,,1,"rgb(232, 224, 204);, rgb(145, 150, 153);, rgb(0, 0, 0);",가디건
그로스 배색 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62559&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm50W11G,"단정하면서 고급스러운 배색 가디건
격식룩, 출근룩으로 추천♡
(3color)",,,31000,,9,"rgb(245, 244, 242);, rgb(125, 109, 99);, rgb(79, 75, 79);",가디건
리츠 부클 집업 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=62514&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bm58W11H,"도톰한 부클 짜임으로 따뜻함 가득해요
사이즈 여유로워 통통언니들도 강추!
(3color)",,,49500,,5,"rgb(250, 247, 250);, rgb(153, 145, 138);, rgb(0, 0, 0);",가디건
트위드 니트 집업 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61575&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=aWV8VQ%3D%3D,"트위드 패턴의 카라가디건,
폭닥한 착용감으로 간절기에 걸치기 딱 좋아요
(3color)",,,32500,,18,"rgb(250, 248, 242);, rgb(200, 219, 217);, rgb(141, 149, 168);",가디건
모던 카라 니트 코트,https://www.joamom.co.kr/shop/shopdetail.html?branduid=61558&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=bmp1W11B,"두툼하고 힘있는 핏! 핸드메이드 못지않게 고급진 니트코트
니트 소재라 착용감 너무 편안해요
(3color)",,,59000,,39,"rgb(0, 0, 0);, rgb(158, 158, 158);, rgb(212, 205, 184);",가디건
스트링 후드 짚업 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59782&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=ZmV8Vw%3D%3D,"활용도 높은 캐주얼한 후드 디자인
밑단 스트랩으로 클로징해서 입어도 찰떡!
(3color)",,,43500,,26,"rgb(232, 232, 232);, rgb(110, 110, 110);, rgb(0, 0, 0);",가디건
스텐디 라쿤 울 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59514&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=aG53UFs%3D,"라쿤+울, 보송보송~포근한 착용감 스탠다드하게 깔끔한 핏, 활용도 좋아요 (5color)",,,34500,,12,"rgb(181, 150, 158);, rgb(171, 167, 164);, rgb(149, 133, 118);, rgb(99, 99, 99);, rgb(0, 0, 0);",가디건
벌룬 집업 니트 가디건,https://www.joamom.co.kr/shop/shopdetail.html?branduid=59135&xcode=049&mcode=002&scode=&type=Y&sort=manual&cur_code=049002&search=&GfDT=a2x3UFQ%3D,"매시즌 초베스트! 봄컬러 추가♥
톡톡한 힘있으면서 아방함이 멋스러운 핏
(8color)",,,41500,,256,"rgb(205, 201, 189);, rgb(150, 150, 150);, rgb(0, 0, 0);, rgb(255, 255, 252);, rgb(245, 198, 213);, rgb(183, 196, 186);, rgb(132, 161, 194);, rgb(34, 38, 64);",가디건
